league_code,date,home_team,away_team,home_goals,away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,home_odds,draw_odds,away_odds,hour,weekday,ft_result_raw,home_points,away_points,goal_diff,goals_total,ht_result_raw,ht_goal_diff,ht_goals_total
P1,2013-02-23,Sp Braga,Guimaraes,3.0,2.0,H,1.0,0.0,H,1.44,4.0,8.5,,5.0,H,3.0,0.0,1.0,5.0,H,1.0,1.0
P1,2013-02-24,Benfica,Pacos Ferreira,3.0,0.0,H,1.0,0.0,H,1.25,5.25,13.0,,6.0,H,3.0,0.0,3.0,3.0,H,1.0,1.0
P1,2013-02-24,Moreirense,Gil Vicente,0.0,0.0,D,0.0,0.0,D,2.3,3.2,3.2,,6.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2013-02-24,Nacional,Olhanense,3.0,1.0,H,1.0,0.0,H,1.8,3.5,4.5,,6.0,H,3.0,0.0,2.0,4.0,H,1.0,1.0
P1,2013-02-25,Academica,Maritimo,2.0,3.0,A,1.0,2.0,A,2.4,3.2,3.0,,0.0,A,0.0,3.0,-1.0,5.0,A,-1.0,3.0
P1,2013-03-02,Pacos Ferreira,Setubal,2.0,0.0,H,1.0,0.0,H,1.62,3.6,6.0,,5.0,H,3.0,0.0,2.0,2.0,H,1.0,1.0
P1,2013-03-02,Sp Lisbon,Porto,0.0,0.0,D,0.0,0.0,D,5.0,3.75,1.67,,5.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2013-03-03,Beira Mar,Benfica,0.0,1.0,A,0.0,1.0,A,12.0,5.5,1.25,,6.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0
P1,2013-03-03,Gil Vicente,Nacional,1.0,2.0,A,1.0,0.0,H,3.2,3.2,2.25,,6.0,A,0.0,3.0,-1.0,3.0,H,1.0,1.0
P1,2013-03-03,Maritimo,Moreirense,1.0,1.0,D,0.0,0.0,D,1.91,3.3,4.2,,6.0,D,1.0,1.0,0.0,2.0,D,0.0,0.0
P1,2013-03-03,Rio Ave,Estoril,0.0,2.0,A,0.0,0.0,D,2.05,3.25,3.75,,6.0,A,0.0,3.0,-2.0,2.0,D,0.0,0.0
P1,2013-03-04,Guimaraes,Academica,2.0,0.0,H,2.0,0.0,H,2.4,3.2,3.0,,0.0,H,3.0,0.0,2.0,2.0,H,2.0,2.0
P1,2013-03-04,Olhanense,Sp Braga,0.0,1.0,A,0.0,1.0,A,5.5,3.8,1.62,,0.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0
P1,2013-03-08,Porto,Estoril,2.0,0.0,H,2.0,0.0,H,1.25,5.25,13.0,,4.0,H,3.0,0.0,2.0,2.0,H,2.0,2.0
P1,2013-03-09,Academica,Sp Lisbon,1.0,1.0,D,1.0,0.0,H,3.1,3.4,2.25,,5.0,D,1.0,1.0,0.0,2.0,H,1.0,1.0
P1,2013-03-09,Sp Braga,Maritimo,2.0,0.0,H,1.0,0.0,H,1.53,4.2,5.75,,5.0,H,3.0,0.0,2.0,2.0,H,1.0,1.0
P1,2013-03-10,Benfica,Gil Vicente,5.0,0.0,H,3.0,0.0,H,1.17,6.0,23.0,,6.0,H,3.0,0.0,5.0,5.0,H,3.0,3.0
P1,2013-03-10,Moreirense,Olhanense,1.0,1.0,D,1.0,0.0,H,2.1,3.4,3.4,,6.0,D,1.0,1.0,0.0,2.0,H,1.0,1.0
P1,2013-03-10,Nacional,Rio Ave,1.0,1.0,D,1.0,0.0,H,2.0,3.5,3.6,,6.0,D,1.0,1.0,0.0,2.0,H,1.0,1.0
P1,2013-03-10,Pacos Ferreira,Beira Mar,1.0,1.0,D,0.0,1.0,A,1.57,4.0,5.75,,6.0,D,1.0,1.0,0.0,2.0,A,-1.0,1.0
P1,2013-03-11,Setubal,Guimaraes,2.0,3.0,A,0.0,1.0,A,2.5,3.3,2.75,,0.0,A,0.0,3.0,-1.0,5.0,A,-1.0,1.0
P1,2013-03-15,Gil Vicente,Sp Braga,1.0,3.0,A,0.0,1.0,A,5.5,3.8,1.62,,4.0,A,0.0,3.0,-2.0,4.0,A,-1.0,1.0
P1,2013-03-16,Olhanense,Pacos Ferreira,1.0,2.0,A,1.0,2.0,A,3.5,3.1,2.2,,5.0,A,0.0,3.0,-1.0,3.0,A,-1.0,3.0
P1,2013-03-16,Sp Lisbon,Setubal,2.0,1.0,H,2.0,1.0,H,1.44,4.1,8.0,,5.0,H,3.0,0.0,1.0,3.0,H,1.0,3.0
P1,2013-03-17,Beira Mar,Nacional,2.0,2.0,D,1.0,0.0,H,3.0,3.25,2.38,,6.0,D,1.0,1.0,0.0,4.0,H,1.0,1.0
P1,2013-03-17,Estoril,Academica,2.0,0.0,H,2.0,0.0,H,1.83,3.3,4.5,,6.0,H,3.0,0.0,2.0,2.0,H,2.0,2.0
P1,2013-03-17,Guimaraes,Benfica,0.0,4.0,A,0.0,1.0,A,8.0,4.75,1.36,,6.0,A,0.0,3.0,-4.0,4.0,A,-1.0,1.0
P1,2013-03-17,Maritimo,Porto,1.0,1.0,D,1.0,1.0,D,8.5,4.33,1.4,,6.0,D,1.0,1.0,0.0,2.0,D,0.0,2.0
P1,2013-03-17,Rio Ave,Moreirense,0.0,1.0,A,0.0,0.0,D,1.75,3.4,5.0,,6.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2013-03-29,Pacos Ferreira,Gil Vicente,3.0,2.0,H,2.0,1.0,H,1.73,3.5,5.0,,4.0,H,3.0,0.0,1.0,5.0,H,1.0,3.0
P1,2013-03-30,Academica,Porto,0.0,3.0,A,0.0,1.0,A,10.0,4.75,1.33,,5.0,A,0.0,3.0,-3.0,3.0,A,-1.0,1.0
P1,2013-03-30,Beira Mar,Olhanense,0.0,1.0,A,0.0,0.0,D,2.3,3.2,3.2,,5.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2013-03-30,Benfica,Rio Ave,6.0,1.0,H,3.0,0.0,H,1.2,6.5,13.0,,5.0,H,3.0,0.0,5.0,7.0,H,3.0,3.0
P1,2013-03-30,Moreirense,Estoril,1.0,1.0,D,1.0,0.0,H,2.8,3.1,2.6,,5.0,D,1.0,1.0,0.0,2.0,H,1.0,1.0
P1,2013-03-30,Setubal,Maritimo,2.0,4.0,A,0.0,3.0,A,2.88,3.2,2.5,,5.0,A,0.0,3.0,-2.0,6.0,A,-3.0,3.0
P1,2013-04-01,Nacional,Guimaraes,2.0,1.0,H,1.0,1.0,D,1.91,3.5,4.0,,0.0,H,3.0,0.0,1.0,3.0,D,0.0,2.0
P1,2013-04-01,Sp Braga,Sp Lisbon,2.0,3.0,A,2.0,2.0,D,1.83,3.6,4.2,,0.0,A,0.0,3.0,-1.0,5.0,D,0.0,4.0
P1,2013-04-05,Maritimo,Pacos Ferreira,1.0,1.0,D,1.0,1.0,D,2.38,3.0,3.2,,4.0,D,1.0,1.0,0.0,2.0,D,0.0,2.0
P1,2013-04-06,Sp Lisbon,Moreirense,3.0,2.0,H,1.0,0.0,H,1.53,3.8,6.5,,5.0,H,3.0,0.0,1.0,5.0,H,1.0,1.0
P1,2013-04-07,Estoril,Nacional,4.0,0.0,H,3.0,0.0,H,2.25,3.1,3.3,,6.0,H,3.0,0.0,4.0,4.0,H,3.0,3.0
P1,2013-04-07,Gil Vicente,Academica,2.0,1.0,H,0.0,1.0,A,2.3,3.25,3.1,,6.0,H,3.0,0.0,1.0,3.0,A,-1.0,1.0
P1,2013-04-07,Guimaraes,Beira Mar,2.0,1.0,H,1.0,1.0,D,2.1,3.1,3.75,,6.0,H,3.0,0.0,1.0,3.0,D,0.0,2.0
P1,2013-04-07,Olhanense,Benfica,0.0,2.0,A,0.0,0.0,D,13.0,5.25,1.25,,6.0,A,0.0,3.0,-2.0,2.0,D,0.0,0.0
P1,2013-04-07,Rio Ave,Setubal,2.0,1.0,H,2.0,1.0,H,1.83,3.3,4.75,,6.0,H,3.0,0.0,1.0,3.0,H,1.0,3.0
P1,2013-04-08,Porto,Sp Braga,3.0,1.0,H,1.0,1.0,D,1.44,4.33,7.0,,0.0,H,3.0,0.0,2.0,4.0,D,0.0,2.0
P1,2013-04-19,Sp Braga,Academica,1.0,0.0,H,1.0,0.0,H,1.4,4.5,8.0,,4.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2013-04-20,Moreirense,Porto,0.0,3.0,A,0.0,1.0,A,13.0,5.75,1.22,,5.0,A,0.0,3.0,-3.0,3.0,A,-1.0,1.0
P1,2013-04-20,Pacos Ferreira,Rio Ave,2.0,1.0,H,0.0,0.0,D,2.05,3.4,3.5,,5.0,H,3.0,0.0,1.0,3.0,D,0.0,0.0
P1,2013-04-21,Beira Mar,Gil Vicente,1.0,0.0,H,0.0,0.0,D,2.25,3.2,3.3,,6.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2013-04-21,Benfica,Sp Lisbon,2.0,0.0,H,1.0,0.0,H,1.36,4.75,8.5,,6.0,H,3.0,0.0,2.0,2.0,H,1.0,1.0
P1,2013-04-21,Nacional,Maritimo,2.0,1.0,H,0.0,0.0,D,2.2,3.3,3.3,,6.0,H,3.0,0.0,1.0,3.0,D,0.0,0.0
P1,2013-04-21,Setubal,Estoril,1.0,0.0,H,0.0,0.0,D,3.3,3.2,2.2,,6.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2013-04-22,Olhanense,Guimaraes,1.0,2.0,A,0.0,2.0,A,2.38,3.1,3.1,,0.0,A,0.0,3.0,-1.0,3.0,A,-2.0,2.0
P1,2013-04-26,Estoril,Sp Braga,2.0,1.0,H,0.0,1.0,A,3.4,3.25,2.15,,4.0,H,3.0,0.0,1.0,3.0,A,-1.0,1.0
P1,2013-04-27,Porto,Setubal,2.0,0.0,H,0.0,0.0,D,1.13,9.0,15.0,,5.0,H,3.0,0.0,2.0,2.0,D,0.0,0.0
P1,2013-04-28,Academica,Moreirense,1.0,0.0,H,1.0,0.0,H,2.1,3.3,3.5,,6.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2013-04-28,Gil Vicente,Olhanense,2.0,0.0,H,1.0,0.0,H,2.3,3.25,3.1,,6.0,H,3.0,0.0,2.0,2.0,H,1.0,1.0
P1,2013-04-28,Guimaraes,Pacos Ferreira,2.0,2.0,D,0.0,0.0,D,3.0,3.3,2.2,,6.0,D,1.0,1.0,0.0,4.0,D,0.0,0.0
P1,2013-04-28,Rio Ave,Beira Mar,2.0,1.0,H,0.0,1.0,A,1.91,3.5,4.0,,6.0,H,3.0,0.0,1.0,3.0,A,-1.0,1.0
P1,2013-04-28,Sp Lisbon,Nacional,2.0,1.0,H,1.0,0.0,H,1.75,3.6,4.75,,6.0,H,3.0,0.0,1.0,3.0,H,1.0,1.0
P1,2013-04-29,Maritimo,Benfica,1.0,2.0,A,1.0,1.0,D,8.5,4.33,1.4,,0.0,A,0.0,3.0,-1.0,3.0,D,0.0,2.0
P1,2013-05-03,Moreirense,Sp Braga,2.0,3.0,A,0.0,2.0,A,4.75,3.6,1.73,,4.0,A,0.0,3.0,-1.0,5.0,A,-2.0,2.0
P1,2013-05-04,Nacional,Porto,1.0,3.0,A,1.0,3.0,A,10.0,5.0,1.3,,5.0,A,0.0,3.0,-2.0,4.0,A,-2.0,4.0
P1,2013-05-05,Beira Mar,Maritimo,4.0,2.0,H,2.0,2.0,D,2.4,3.3,2.88,,6.0,H,3.0,0.0,2.0,6.0,D,0.0,4.0
P1,2013-05-05,Guimaraes,Gil Vicente,3.0,1.0,H,1.0,1.0,D,2.1,3.25,3.5,,6.0,H,3.0,0.0,2.0,4.0,D,0.0,2.0
P1,2013-05-05,Olhanense,Rio Ave,1.0,0.0,H,1.0,0.0,H,2.4,3.25,2.9,,6.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2013-05-05,Pacos Ferreira,Sp Lisbon,1.0,0.0,H,0.0,0.0,D,2.5,3.2,2.88,,6.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2013-05-05,Setubal,Academica,0.0,1.0,A,0.0,0.0,D,2.4,3.2,3.0,,6.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2013-05-06,Benfica,Estoril,1.0,1.0,D,0.0,0.0,D,1.2,5.5,13.0,,0.0,D,1.0,1.0,0.0,2.0,D,0.0,0.0
P1,2013-05-11,Academica,Pacos Ferreira,1.0,1.0,D,0.0,0.0,D,3.2,3.0,2.4,,5.0,D,1.0,1.0,0.0,2.0,D,0.0,0.0
P1,2013-05-11,Estoril,Beira Mar,2.0,1.0,H,1.0,1.0,D,1.8,3.5,4.5,,5.0,H,3.0,0.0,1.0,3.0,D,0.0,2.0
P1,2013-05-11,Maritimo,Guimaraes,1.0,0.0,H,1.0,0.0,H,2.1,3.3,3.5,,5.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2013-05-11,Moreirense,Setubal,2.0,1.0,H,1.0,1.0,D,2.1,3.3,3.5,,5.0,H,3.0,0.0,1.0,3.0,D,0.0,2.0
P1,2013-05-11,Porto,Benfica,2.0,1.0,H,1.0,1.0,D,2.0,3.6,3.5,,5.0,H,3.0,0.0,1.0,3.0,D,0.0,2.0
P1,2013-05-11,Rio Ave,Gil Vicente,2.0,1.0,H,1.0,0.0,H,2.15,3.3,3.4,,5.0,H,3.0,0.0,1.0,3.0,H,1.0,1.0
P1,2013-05-11,Sp Braga,Nacional,1.0,3.0,A,1.0,0.0,H,1.5,4.0,7.0,,5.0,A,0.0,3.0,-2.0,4.0,H,1.0,1.0
P1,2013-05-11,Sp Lisbon,Olhanense,1.0,0.0,H,0.0,0.0,D,1.5,4.0,7.0,,5.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2013-05-19,Beira Mar,Sp Lisbon,1.0,4.0,A,0.0,3.0,A,2.88,3.2,2.5,,6.0,A,0.0,3.0,-3.0,5.0,A,-3.0,3.0
P1,2013-05-19,Benfica,Moreirense,3.0,1.0,H,0.0,1.0,A,1.17,7.0,15.0,,6.0,H,3.0,0.0,2.0,4.0,A,-1.0,1.0
P1,2013-05-19,Gil Vicente,Estoril,1.0,3.0,A,1.0,0.0,H,2.5,3.1,2.9,,6.0,A,0.0,3.0,-2.0,4.0,H,1.0,1.0
P1,2013-05-19,Guimaraes,Rio Ave,0.0,1.0,A,0.0,0.0,D,1.95,3.5,3.75,,6.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2013-05-19,Nacional,Academica,2.0,1.0,H,1.0,0.0,H,2.0,3.4,3.75,,6.0,H,3.0,0.0,1.0,3.0,H,1.0,1.0
P1,2013-05-19,Olhanense,Maritimo,0.0,0.0,D,0.0,0.0,D,1.85,3.4,4.33,,6.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2013-05-19,Pacos Ferreira,Porto,0.0,2.0,A,0.0,1.0,A,9.0,5.5,1.3,,6.0,A,0.0,3.0,-2.0,2.0,A,-1.0,1.0
P1,2013-05-19,Setubal,Sp Braga,0.0,1.0,A,0.0,1.0,A,3.4,3.4,2.1,,6.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0
