league_code,date,home_team,away_team,home_goals,away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,home_odds,draw_odds,away_odds,hour,weekday,ft_result_raw,home_points,away_points,goal_diff,goals_total,ht_result_raw,ht_goal_diff,ht_goals_total
P1,2015-01-25,Estoril,Arouca,1.0,0.0,H,0.0,0.0,D,1.6,3.75,5.75,,6.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2015-01-25,Maritimo,Porto,1.0,0.0,H,1.0,0.0,H,7.0,4.75,1.4,,6.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2015-01-25,Moreirense,Nacional,2.0,3.0,A,1.0,0.0,H,2.25,3.2,3.25,,6.0,A,0.0,3.0,-1.0,5.0,H,1.0,1.0
P1,2015-01-25,Setubal,Rio Ave,4.0,1.0,H,1.0,1.0,D,3.1,3.25,2.3,,6.0,H,3.0,0.0,3.0,5.0,D,0.0,2.0
P1,2015-01-25,Sp Lisbon,Academica,1.0,0.0,H,0.0,0.0,D,1.2,6.5,13.0,,6.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2015-01-26,Pacos Ferreira,Benfica,1.0,0.0,H,0.0,0.0,D,7.0,4.0,1.5,,0.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2015-01-30,Sp Braga,Moreirense,1.0,0.0,H,0.0,0.0,D,1.57,3.75,6.0,,4.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2015-01-31,Benfica,Boavista,3.0,0.0,H,2.0,0.0,H,1.18,6.5,15.0,,5.0,H,3.0,0.0,3.0,3.0,H,2.0,2.0
P1,2015-01-31,Nacional,Belenenses,2.0,1.0,H,1.0,1.0,D,1.91,3.3,4.2,,5.0,H,3.0,0.0,1.0,3.0,D,0.0,2.0
P1,2015-01-31,Penafiel,Guimaraes,1.0,1.0,D,1.0,0.0,H,4.5,3.75,1.73,,5.0,D,1.0,1.0,0.0,2.0,H,1.0,1.0
P1,2015-02-01,Academica,Maritimo,1.0,1.0,D,0.0,1.0,A,3.0,3.1,2.45,,6.0,D,1.0,1.0,0.0,2.0,A,-1.0,1.0
P1,2015-02-01,Arouca,Sp Lisbon,1.0,3.0,A,1.0,1.0,D,9.5,4.0,1.4,,6.0,A,0.0,3.0,-2.0,4.0,D,0.0,2.0
P1,2015-02-01,Gil Vicente,Setubal,1.0,1.0,D,1.0,0.0,H,2.5,3.0,3.0,,6.0,D,1.0,1.0,0.0,2.0,H,1.0,1.0
P1,2015-02-01,Porto,Pacos Ferreira,5.0,0.0,H,3.0,0.0,H,1.2,6.0,15.0,,6.0,H,3.0,0.0,5.0,5.0,H,3.0,3.0
P1,2015-02-01,Rio Ave,Estoril,2.0,1.0,H,1.0,0.0,H,2.63,3.0,2.88,,6.0,H,3.0,0.0,1.0,3.0,H,1.0,1.0
P1,2015-02-07,Moreirense,Porto,0.0,2.0,A,0.0,1.0,A,15.0,5.5,1.22,,5.0,A,0.0,3.0,-2.0,2.0,A,-1.0,1.0
P1,2015-02-08,Arouca,Nacional,3.0,3.0,D,1.0,2.0,A,2.75,3.3,2.5,,6.0,D,1.0,1.0,0.0,6.0,A,-1.0,3.0
P1,2015-02-08,Estoril,Sp Braga,0.0,2.0,A,0.0,0.0,D,2.8,3.25,2.5,,6.0,A,0.0,3.0,-2.0,2.0,D,0.0,0.0
P1,2015-02-08,Guimaraes,Belenenses,0.0,1.0,A,0.0,0.0,D,1.57,3.8,6.0,,6.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2015-02-08,Maritimo,Gil Vicente,1.0,2.0,A,1.0,1.0,D,1.5,3.8,7.5,,6.0,A,0.0,3.0,-1.0,3.0,D,0.0,2.0
P1,2015-02-08,Pacos Ferreira,Penafiel,2.0,1.0,H,0.0,0.0,D,1.5,4.0,7.0,,6.0,H,3.0,0.0,1.0,3.0,D,0.0,0.0
P1,2015-02-08,Setubal,Academica,0.0,0.0,D,0.0,0.0,D,2.1,3.25,3.6,,6.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2015-02-08,Sp Lisbon,Benfica,1.0,1.0,D,0.0,0.0,D,2.5,3.25,2.8,,6.0,D,1.0,1.0,0.0,2.0,D,0.0,0.0
P1,2015-02-09,Boavista,Rio Ave,1.0,1.0,D,0.0,1.0,A,3.25,3.2,2.25,,0.0,D,1.0,1.0,0.0,2.0,A,-1.0,1.0
P1,2015-02-13,Porto,Guimaraes,1.0,0.0,H,1.0,0.0,H,1.2,6.0,15.0,,4.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2015-02-14,Belenenses,Sp Lisbon,1.0,1.0,D,0.0,0.0,D,8.0,4.0,1.44,,5.0,D,1.0,1.0,0.0,2.0,D,0.0,0.0
P1,2015-02-14,Gil Vicente,Pacos Ferreira,1.0,0.0,H,0.0,0.0,D,2.9,3.3,2.4,,5.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2015-02-15,Academica,Boavista,0.0,0.0,D,0.0,0.0,D,2.1,3.2,3.6,,6.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2015-02-15,Benfica,Setubal,3.0,0.0,H,2.0,0.0,H,1.17,7.0,15.0,,6.0,H,3.0,0.0,3.0,3.0,H,2.0,2.0
P1,2015-02-15,Penafiel,Maritimo,3.0,4.0,A,2.0,1.0,H,3.1,3.1,2.38,,6.0,A,0.0,3.0,-1.0,7.0,H,1.0,3.0
P1,2015-02-15,Rio Ave,Moreirense,1.0,1.0,D,1.0,1.0,D,2.05,3.2,3.8,,6.0,D,1.0,1.0,0.0,2.0,D,0.0,2.0
P1,2015-02-15,Sp Braga,Arouca,2.0,0.0,H,1.0,0.0,H,1.36,4.33,10.0,,6.0,H,3.0,0.0,2.0,2.0,H,1.0,1.0
P1,2015-02-16,Nacional,Estoril,1.0,0.0,H,0.0,0.0,D,2.2,3.25,3.3,,0.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2015-02-20,Pacos Ferreira,Guimaraes,2.0,2.0,D,1.0,1.0,D,2.6,3.2,2.75,,4.0,D,1.0,1.0,0.0,4.0,D,0.0,2.0
P1,2015-02-21,Moreirense,Benfica,1.0,3.0,A,1.0,0.0,H,9.0,5.0,1.33,,5.0,A,0.0,3.0,-2.0,4.0,H,1.0,1.0
P1,2015-02-21,Setubal,Penafiel,0.0,1.0,A,0.0,0.0,D,2.0,3.2,4.0,,5.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2015-02-21,Sp Braga,Nacional,3.0,1.0,H,0.0,1.0,A,1.6,3.8,5.75,,5.0,H,3.0,0.0,2.0,4.0,A,-1.0,1.0
P1,2015-02-22,Arouca,Rio Ave,1.0,0.0,H,1.0,0.0,H,3.0,3.2,2.4,,6.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2015-02-22,Estoril,Academica,1.0,2.0,A,0.0,1.0,A,1.73,3.5,5.0,,6.0,A,0.0,3.0,-1.0,3.0,A,-1.0,1.0
P1,2015-02-22,Maritimo,Belenenses,1.0,2.0,A,1.0,1.0,D,1.91,3.25,4.2,,6.0,A,0.0,3.0,-1.0,3.0,D,0.0,2.0
P1,2015-02-22,Sp Lisbon,Gil Vicente,2.0,0.0,H,0.0,0.0,D,1.17,6.5,19.0,,6.0,H,3.0,0.0,2.0,2.0,D,0.0,0.0
P1,2015-02-23,Boavista,Porto,0.0,2.0,A,0.0,0.0,D,11.0,6.5,1.22,,0.0,A,0.0,3.0,-2.0,2.0,D,0.0,0.0
P1,2015-02-27,Guimaraes,Maritimo,1.0,0.0,H,1.0,0.0,H,1.75,3.75,4.33,,4.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2015-02-28,Benfica,Estoril,6.0,0.0,H,4.0,0.0,H,1.22,5.75,13.0,,5.0,H,3.0,0.0,6.0,6.0,H,4.0,4.0
P1,2015-02-28,Gil Vicente,Boavista,1.0,1.0,D,0.0,0.0,D,2.3,3.2,3.1,,5.0,D,1.0,1.0,0.0,2.0,D,0.0,0.0
P1,2015-02-28,Rio Ave,Sp Braga,0.0,2.0,A,0.0,0.0,D,3.75,3.3,2.0,,5.0,A,0.0,3.0,-2.0,2.0,D,0.0,0.0
P1,2015-03-01,Academica,Arouca,1.0,1.0,D,1.0,0.0,H,2.2,3.2,3.4,,6.0,D,1.0,1.0,0.0,2.0,H,1.0,1.0
P1,2015-03-01,Nacional,Setubal,3.0,0.0,H,2.0,0.0,H,1.57,3.75,6.0,,6.0,H,3.0,0.0,3.0,3.0,H,2.0,2.0
P1,2015-03-01,Penafiel,Moreirense,1.0,2.0,A,1.0,0.0,H,2.88,3.2,2.5,,6.0,A,0.0,3.0,-1.0,3.0,H,1.0,1.0
P1,2015-03-01,Porto,Sp Lisbon,3.0,0.0,H,1.0,0.0,H,1.67,3.75,5.0,,6.0,H,3.0,0.0,3.0,3.0,H,1.0,1.0
P1,2015-03-02,Belenenses,Pacos Ferreira,0.0,1.0,A,0.0,1.0,A,2.38,3.2,3.0,,0.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0
P1,2015-03-06,Sp Braga,Porto,0.0,1.0,A,0.0,0.0,D,4.33,3.4,1.85,,4.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2015-03-07,Setubal,Belenenses,1.0,1.0,D,1.0,1.0,D,2.5,3.0,3.0,,5.0,D,1.0,1.0,0.0,2.0,D,0.0,2.0
P1,2015-03-08,Arouca,Benfica,1.0,3.0,A,1.0,0.0,H,15.0,5.5,1.22,,6.0,A,0.0,3.0,-2.0,4.0,H,1.0,1.0
P1,2015-03-08,Boavista,Guimaraes,3.0,1.0,H,0.0,1.0,A,3.6,3.3,2.05,,6.0,H,3.0,0.0,2.0,4.0,A,-1.0,1.0
P1,2015-03-08,Estoril,Gil Vicente,1.0,1.0,D,1.0,0.0,H,1.73,3.6,4.75,,6.0,D,1.0,1.0,0.0,2.0,H,1.0,1.0
P1,2015-03-08,Maritimo,Pacos Ferreira,2.0,1.0,H,1.0,1.0,D,2.3,3.2,3.2,,6.0,H,3.0,0.0,1.0,3.0,D,0.0,2.0
P1,2015-03-08,Moreirense,Academica,0.0,2.0,A,0.0,0.0,D,1.91,3.3,4.2,,6.0,A,0.0,3.0,-2.0,2.0,D,0.0,0.0
P1,2015-03-09,Rio Ave,Nacional,1.0,1.0,D,0.0,0.0,D,2.3,3.2,3.2,,0.0,D,1.0,1.0,0.0,2.0,D,0.0,0.0
P1,2015-03-09,Sp Lisbon,Penafiel,3.0,2.0,H,2.0,2.0,D,1.17,7.5,15.0,,0.0,H,3.0,0.0,1.0,5.0,D,0.0,4.0
P1,2015-03-13,Pacos Ferreira,Boavista,1.0,0.0,H,1.0,0.0,H,1.73,3.5,5.0,,4.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2015-03-14,Belenenses,Estoril,2.0,2.0,D,1.0,1.0,D,2.63,3.1,2.75,,5.0,D,1.0,1.0,0.0,4.0,D,0.0,2.0
P1,2015-03-14,Benfica,Sp Braga,2.0,0.0,H,1.0,0.0,H,1.4,4.33,8.0,,5.0,H,3.0,0.0,2.0,2.0,H,1.0,1.0
P1,2015-03-14,Guimaraes,Setubal,0.0,1.0,A,0.0,0.0,D,1.7,3.6,5.0,,5.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2015-03-15,Academica,Nacional,2.0,1.0,H,1.0,0.0,H,3.0,3.2,2.38,,6.0,H,3.0,0.0,1.0,3.0,H,1.0,1.0
P1,2015-03-15,Gil Vicente,Moreirense,0.0,1.0,A,0.0,0.0,D,2.6,3.1,2.8,,6.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2015-03-15,Maritimo,Sp Lisbon,0.0,1.0,A,0.0,1.0,A,6.5,3.6,1.57,,6.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0
P1,2015-03-15,Penafiel,Rio Ave,0.0,2.0,A,0.0,0.0,D,3.5,3.1,2.2,,6.0,A,0.0,3.0,-2.0,2.0,D,0.0,0.0
P1,2015-03-15,Porto,Arouca,1.0,0.0,H,1.0,0.0,H,1.13,7.5,23.0,,6.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2015-03-20,Sp Braga,Academica,0.0,0.0,D,0.0,0.0,D,1.33,4.33,8.0,,4.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2015-03-21,Estoril,Penafiel,3.0,3.0,D,1.0,2.0,A,1.53,3.6,5.75,,5.0,D,1.0,1.0,0.0,6.0,A,-1.0,3.0
P1,2015-03-21,Nacional,Porto,1.0,1.0,D,0.0,1.0,A,9.0,4.33,1.33,,5.0,D,1.0,1.0,0.0,2.0,A,-1.0,1.0
P1,2015-03-21,Rio Ave,Benfica,2.0,1.0,H,0.0,1.0,A,8.0,4.5,1.33,,5.0,H,3.0,0.0,1.0,3.0,A,-1.0,1.0
P1,2015-03-22,Arouca,Gil Vicente,3.0,1.0,H,1.0,0.0,H,2.15,3.1,3.25,,6.0,H,3.0,0.0,2.0,4.0,H,1.0,1.0
P1,2015-03-22,Boavista,Belenenses,1.0,0.0,H,0.0,0.0,D,2.4,3.1,2.8,,6.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2015-03-22,Moreirense,Maritimo,1.0,1.0,D,1.0,0.0,H,2.25,3.2,3.0,,6.0,D,1.0,1.0,0.0,2.0,H,1.0,1.0
P1,2015-03-22,Sp Lisbon,Guimaraes,4.0,1.0,H,3.0,0.0,H,1.36,4.2,8.0,,6.0,H,3.0,0.0,3.0,5.0,H,3.0,3.0
P1,2015-03-23,Setubal,Pacos Ferreira,0.0,0.0,D,0.0,0.0,D,2.63,3.0,2.6,,0.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2015-04-03,Academica,Rio Ave,0.0,0.0,D,0.0,0.0,D,2.45,3.2,2.9,,4.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2015-04-03,Gil Vicente,Sp Braga,0.0,2.0,A,0.0,2.0,A,5.0,3.5,1.73,,4.0,A,0.0,3.0,-2.0,2.0,A,-2.0,2.0
P1,2015-04-03,Guimaraes,Arouca,1.0,0.0,H,0.0,0.0,D,1.67,3.6,5.25,,4.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2015-04-04,Belenenses,Moreirense,2.0,0.0,H,2.0,0.0,H,2.15,3.0,3.75,,5.0,H,3.0,0.0,2.0,2.0,H,2.0,2.0
P1,2015-04-04,Benfica,Nacional,3.0,1.0,H,2.0,0.0,H,1.22,6.0,12.0,,5.0,H,3.0,0.0,2.0,4.0,H,2.0,2.0
P1,2015-04-04,Pacos Ferreira,Sp Lisbon,1.0,1.0,D,0.0,1.0,A,5.75,3.9,1.57,,5.0,D,1.0,1.0,0.0,2.0,A,-1.0,1.0
P1,2015-04-04,Penafiel,Boavista,2.0,2.0,D,0.0,1.0,A,2.5,3.1,2.9,,5.0,D,1.0,1.0,0.0,4.0,A,-1.0,1.0
P1,2015-04-06,Maritimo,Setubal,1.0,1.0,D,0.0,0.0,D,1.95,3.3,4.0,,0.0,D,1.0,1.0,0.0,2.0,D,0.0,0.0
P1,2015-04-06,Porto,Estoril,5.0,0.0,H,2.0,0.0,H,1.18,7.0,13.0,,0.0,H,3.0,0.0,5.0,5.0,H,2.0,2.0
P1,2015-04-10,Arouca,Belenenses,0.0,1.0,A,0.0,0.0,D,2.25,3.0,3.5,,4.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2015-04-11,Benfica,Academica,5.0,1.0,H,3.0,0.0,H,1.14,7.5,17.0,,5.0,H,3.0,0.0,4.0,6.0,H,3.0,3.0
P1,2015-04-11,Boavista,Maritimo,0.0,2.0,A,0.0,0.0,D,2.5,3.2,2.88,,5.0,A,0.0,3.0,-2.0,2.0,D,0.0,0.0
P1,2015-04-11,Moreirense,Guimaraes,2.0,1.0,H,0.0,1.0,A,3.0,3.2,2.38,,5.0,H,3.0,0.0,1.0,3.0,A,-1.0,1.0
P1,2015-04-11,Rio Ave,Porto,1.0,3.0,A,0.0,2.0,A,9.0,5.25,1.3,,5.0,A,0.0,3.0,-2.0,4.0,A,-2.0,2.0
P1,2015-04-12,Nacional,Gil Vicente,3.0,2.0,H,1.0,0.0,H,1.57,3.6,6.5,,6.0,H,3.0,0.0,1.0,5.0,H,1.0,1.0
P1,2015-04-12,Setubal,Sp Lisbon,1.0,2.0,A,0.0,2.0,A,7.5,4.2,1.44,,6.0,A,0.0,3.0,-1.0,3.0,A,-2.0,2.0
P1,2015-04-12,Sp Braga,Penafiel,4.0,0.0,H,1.0,0.0,H,1.22,6.0,13.0,,6.0,H,3.0,0.0,4.0,4.0,H,1.0,1.0
P1,2015-04-13,Estoril,Pacos Ferreira,1.0,0.0,H,0.0,0.0,D,2.25,3.2,3.25,,0.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2015-04-17,Guimaraes,Sp Braga,1.0,0.0,H,0.0,0.0,D,3.4,3.3,2.15,,4.0,H,3.0,0.0,1.0,1.0,D,0.0,0.0
P1,2015-04-18,Belenenses,Benfica,0.0,2.0,A,0.0,1.0,A,15.0,6.0,1.2,,5.0,A,0.0,3.0,-2.0,2.0,A,-1.0,1.0
P1,2015-04-18,Porto,Academica,1.0,0.0,H,1.0,0.0,H,1.08,10.0,26.0,,5.0,H,3.0,0.0,1.0,1.0,H,1.0,1.0
P1,2015-04-19,Gil Vicente,Rio Ave,0.0,0.0,D,0.0,0.0,D,3.0,3.0,2.5,,6.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2015-04-19,Pacos Ferreira,Moreirense,0.0,0.0,D,0.0,0.0,D,2.0,3.3,3.8,,6.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2015-04-19,Penafiel,Arouca,0.0,2.0,A,0.0,1.0,A,3.0,3.0,2.5,,6.0,A,0.0,3.0,-2.0,2.0,A,-1.0,1.0
P1,2015-04-19,Setubal,Estoril,1.0,2.0,A,1.0,0.0,H,2.7,3.1,2.7,,6.0,A,0.0,3.0,-1.0,3.0,H,1.0,1.0
P1,2015-04-19,Sp Lisbon,Boavista,2.0,1.0,H,1.0,1.0,D,1.17,6.5,19.0,,6.0,H,3.0,0.0,1.0,3.0,D,0.0,2.0
P1,2015-04-20,Maritimo,Nacional,1.0,1.0,D,1.0,0.0,H,2.5,3.1,2.9,,0.0,D,1.0,1.0,0.0,2.0,H,1.0,1.0
P1,2015-04-24,Sp Braga,Belenenses,1.0,1.0,D,0.0,1.0,A,1.4,4.2,9.0,,4.0,D,1.0,1.0,0.0,2.0,A,-1.0,1.0
P1,2015-04-25,Academica,Gil Vicente,1.0,2.0,A,1.0,1.0,D,2.05,3.2,3.8,,5.0,A,0.0,3.0,-1.0,3.0,D,0.0,2.0
P1,2015-04-25,Estoril,Maritimo,1.0,1.0,D,0.0,0.0,D,2.0,3.3,3.75,,5.0,D,1.0,1.0,0.0,2.0,D,0.0,0.0
P1,2015-04-25,Rio Ave,Guimaraes,1.0,1.0,D,0.0,1.0,A,2.63,3.1,2.8,,5.0,D,1.0,1.0,0.0,2.0,A,-1.0,1.0
P1,2015-04-26,Arouca,Pacos Ferreira,1.0,3.0,A,0.0,1.0,A,2.7,3.0,2.75,,6.0,A,0.0,3.0,-2.0,4.0,A,-1.0,1.0
P1,2015-04-26,Benfica,Porto,0.0,0.0,D,0.0,0.0,D,2.4,3.3,2.88,,6.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2015-04-26,Boavista,Setubal,0.0,0.0,D,0.0,0.0,D,2.4,3.1,3.1,,6.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2015-04-26,Nacional,Penafiel,2.0,0.0,H,1.0,0.0,H,1.57,3.6,6.5,,6.0,H,3.0,0.0,2.0,2.0,H,1.0,1.0
P1,2015-04-27,Moreirense,Sp Lisbon,1.0,4.0,A,1.0,3.0,A,7.0,3.75,1.53,,0.0,A,0.0,3.0,-3.0,5.0,A,-2.0,4.0
P1,2015-05-01,Guimaraes,Estoril,2.0,0.0,H,1.0,0.0,H,1.85,3.4,4.33,,4.0,H,3.0,0.0,2.0,2.0,H,1.0,1.0
P1,2015-05-02,Gil Vicente,Benfica,0.0,5.0,A,0.0,2.0,A,13.0,6.5,1.2,,5.0,A,0.0,3.0,-5.0,5.0,A,-2.0,2.0
P1,2015-05-02,Sp Lisbon,Nacional,2.0,0.0,H,0.0,0.0,D,1.33,5.0,9.0,,5.0,H,3.0,0.0,2.0,2.0,D,0.0,0.0
P1,2015-05-03,Boavista,Moreirense,3.0,1.0,H,1.0,0.0,H,2.5,3.1,2.9,,6.0,H,3.0,0.0,2.0,4.0,H,1.0,1.0
P1,2015-05-03,Maritimo,Arouca,1.0,1.0,D,0.0,0.0,D,2.05,3.2,3.75,,6.0,D,1.0,1.0,0.0,2.0,D,0.0,0.0
P1,2015-05-03,Penafiel,Academica,0.0,0.0,D,0.0,0.0,D,3.1,3.1,2.4,,6.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2015-05-03,Setubal,Porto,0.0,2.0,A,0.0,1.0,A,13.0,6.5,1.2,,6.0,A,0.0,3.0,-2.0,2.0,A,-1.0,1.0
P1,2015-05-04,Belenenses,Rio Ave,1.0,3.0,A,0.0,2.0,A,2.25,3.2,3.25,,0.0,A,0.0,3.0,-2.0,4.0,A,-2.0,2.0
P1,2015-05-04,Pacos Ferreira,Sp Braga,2.0,2.0,D,0.0,1.0,A,3.5,3.2,2.15,,0.0,D,1.0,1.0,0.0,4.0,A,-1.0,1.0
P1,2015-05-09,Academica,Belenenses,1.0,1.0,D,0.0,0.0,D,2.5,3.0,3.0,,5.0,D,1.0,1.0,0.0,2.0,D,0.0,0.0
P1,2015-05-09,Benfica,Penafiel,4.0,0.0,H,2.0,0.0,H,1.05,13.0,26.0,,5.0,H,3.0,0.0,4.0,4.0,H,2.0,2.0
P1,2015-05-09,Rio Ave,Pacos Ferreira,0.0,0.0,D,0.0,0.0,D,2.38,3.4,2.88,,5.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2015-05-09,Sp Braga,Maritimo,1.0,3.0,A,1.0,1.0,D,1.44,4.33,7.0,,5.0,A,0.0,3.0,-2.0,4.0,D,0.0,2.0
P1,2015-05-10,Arouca,Boavista,0.0,0.0,D,0.0,0.0,D,1.91,3.4,4.0,,6.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2015-05-10,Estoril,Sp Lisbon,1.0,1.0,D,1.0,0.0,H,5.5,3.5,1.67,,6.0,D,1.0,1.0,0.0,2.0,H,1.0,1.0
P1,2015-05-10,Moreirense,Setubal,3.0,1.0,H,1.0,0.0,H,2.1,3.4,3.4,,6.0,H,3.0,0.0,2.0,4.0,H,1.0,1.0
P1,2015-05-10,Porto,Gil Vicente,2.0,0.0,H,1.0,0.0,H,1.06,12.0,26.0,,6.0,H,3.0,0.0,2.0,2.0,H,1.0,1.0
P1,2015-05-11,Nacional,Guimaraes,2.0,2.0,D,1.0,2.0,A,2.3,3.4,3.0,,0.0,D,1.0,1.0,0.0,4.0,A,-1.0,3.0
P1,2015-05-17,Belenenses,Porto,1.0,1.0,D,0.0,1.0,A,15.0,6.0,1.2,,6.0,D,1.0,1.0,0.0,2.0,A,-1.0,1.0
P1,2015-05-17,Guimaraes,Benfica,0.0,0.0,D,0.0,0.0,D,11.0,6.0,1.25,,6.0,D,1.0,1.0,0.0,0.0,D,0.0,0.0
P1,2015-05-17,Maritimo,Rio Ave,4.0,0.0,H,1.0,0.0,H,2.1,3.3,3.5,,6.0,H,3.0,0.0,4.0,4.0,H,1.0,1.0
P1,2015-05-17,Moreirense,Estoril,1.0,1.0,D,0.0,0.0,D,2.25,3.25,3.2,,6.0,D,1.0,1.0,0.0,2.0,D,0.0,0.0
P1,2015-05-17,Pacos Ferreira,Academica,3.0,2.0,H,1.0,0.0,H,1.8,3.6,4.33,,6.0,H,3.0,0.0,1.0,5.0,H,1.0,1.0
P1,2015-05-17,Penafiel,Gil Vicente,2.0,1.0,H,0.0,0.0,D,3.1,3.25,2.3,,6.0,H,3.0,0.0,1.0,3.0,D,0.0,0.0
P1,2015-05-17,Setubal,Arouca,2.0,1.0,H,2.0,0.0,H,2.2,3.2,3.4,,6.0,H,3.0,0.0,1.0,3.0,H,2.0,2.0
P1,2015-05-17,Sp Lisbon,Sp Braga,4.0,1.0,H,1.0,1.0,D,1.73,3.6,4.75,,6.0,H,3.0,0.0,3.0,5.0,D,0.0,2.0
P1,2015-05-18,Boavista,Nacional,0.0,1.0,A,0.0,1.0,A,3.0,3.2,2.4,,0.0,A,0.0,3.0,-1.0,1.0,A,-1.0,1.0
P1,2015-05-22,Porto,Penafiel,2.0,0.0,H,0.0,0.0,D,1.06,11.0,26.0,,4.0,H,3.0,0.0,2.0,2.0,D,0.0,0.0
P1,2015-05-23,Academica,Guimaraes,2.0,4.0,A,1.0,1.0,D,3.0,3.5,2.25,,5.0,A,0.0,3.0,-2.0,6.0,D,0.0,2.0
P1,2015-05-23,Arouca,Moreirense,1.0,2.0,A,0.0,2.0,A,2.15,3.3,3.4,,5.0,A,0.0,3.0,-1.0,3.0,A,-2.0,2.0
P1,2015-05-23,Benfica,Maritimo,4.0,1.0,H,2.0,1.0,H,1.17,7.5,13.0,,5.0,H,3.0,0.0,3.0,5.0,H,1.0,3.0
P1,2015-05-23,Estoril,Boavista,2.0,0.0,H,1.0,0.0,H,1.8,3.5,4.5,,5.0,H,3.0,0.0,2.0,2.0,H,1.0,1.0
P1,2015-05-23,Gil Vicente,Belenenses,0.0,2.0,A,0.0,0.0,D,4.33,3.6,1.8,,5.0,A,0.0,3.0,-2.0,2.0,D,0.0,0.0
P1,2015-05-23,Nacional,Pacos Ferreira,3.0,0.0,H,2.0,0.0,H,2.2,3.25,3.3,,5.0,H,3.0,0.0,3.0,3.0,H,2.0,2.0
P1,2015-05-23,Rio Ave,Sp Lisbon,0.0,1.0,A,0.0,0.0,D,5.75,3.8,1.6,,5.0,A,0.0,3.0,-1.0,1.0,D,0.0,0.0
P1,2015-05-23,Sp Braga,Setubal,5.0,0.0,H,3.0,0.0,H,1.4,4.5,7.5,,5.0,H,3.0,0.0,5.0,5.0,H,3.0,3.0
