league_code,date,time,home_team,away_team,home_goals,away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,home_shots,away_shots,home_shots_ot,away_shots_ot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,hour,weekday,ft_result_raw,home_points,away_points,goal_diff,goals_total,ht_result_raw,ht_goal_diff,ht_goals_total,home_bookings_pts,away_bookings_pts
P1,2025-01-19,15:30,Moreirense,Farense,0,0,D,0,0,D,14,5,4,0,6,3,16,14,2,4,0,0,15,6,D,1,1,0,0,D,0,0,20,40
P1,2025-01-19,15:30,Nacional,AVS,3,1,H,3,1,H,17,13,7,3,4,6,12,14,2,4,0,0,15,6,H,3,0,2,4,H,2,4,20,40
P1,2025-01-19,18:00,Estrela,Sp Braga,0,1,A,0,0,D,7,13,3,5,1,8,21,9,3,1,0,0,18,6,A,0,3,-1,1,D,0,0,30,10
P1,2025-01-19,20:30,Gil Vicente,Porto,3,1,H,1,0,H,8,18,3,3,4,6,10,18,3,6,0,1,20,6,H,3,0,2,4,H,1,1,30,85
P1,2025-01-20,20:15,Boavista,Casa Pia,2,3,A,1,2,A,10,9,5,6,2,3,13,14,3,2,1,0,20,0,A,0,3,-1,5,A,-1,3,55,20
P1,2025-01-24,20:15,Arouca,Moreirense,1,0,H,0,0,D,16,7,5,1,10,2,18,11,3,0,0,0,20,4,H,3,0,1,1,D,0,0,30,0
P1,2025-01-25,15:30,Famalicao,Estrela,0,0,D,0,0,D,10,4,2,1,5,2,14,15,1,3,0,0,15,5,D,1,1,0,0,D,0,0,10,30
P1,2025-01-25,15:30,Farense,Rio Ave,1,2,A,0,1,A,15,9,5,2,9,2,16,10,5,4,0,0,15,5,A,0,3,-1,3,A,-1,1,50,40
P1,2025-01-25,18:00,Casa Pia,Benfica,3,1,H,1,1,D,8,19,3,7,2,9,12,10,2,0,0,0,18,5,H,3,0,2,4,D,0,2,20,0
P1,2025-01-25,20:30,Sp Lisbon,Nacional,2,0,H,1,0,H,15,3,5,1,6,2,12,16,1,1,0,0,20,5,H,3,0,2,2,H,1,1,10,10
P1,2025-01-26,15:30,Estoril,Guimaraes,1,0,H,0,0,D,13,7,5,2,2,5,17,20,3,3,0,0,15,6,H,3,0,1,1,D,0,0,30,30
P1,2025-01-26,18:00,Porto,Santa Clara,1,1,D,0,1,A,21,2,7,1,7,2,12,23,0,0,0,0,18,6,D,1,1,0,2,A,-1,1,0,0
P1,2025-01-26,20:30,Sp Braga,Boavista,3,0,H,2,0,H,15,9,5,3,11,3,12,7,2,0,0,1,20,6,H,3,0,3,3,H,2,2,20,25
P1,2025-01-27,20:15,AVS,Gil Vicente,1,0,H,0,0,D,8,10,1,0,1,8,17,10,3,1,0,0,20,0,H,3,0,1,1,D,0,0,30,10
P1,2025-01-31,20:15,Boavista,Famalicao,0,2,A,0,1,A,4,20,1,4,2,7,12,16,3,1,0,0,20,4,A,0,3,-2,2,A,-1,1,30,10
P1,2025-02-01,15:30,Nacional,Arouca,1,2,A,1,2,A,19,11,4,6,3,3,15,20,5,1,0,1,15,5,A,0,3,-1,3,A,-1,3,50,35
P1,2025-02-01,15:30,Santa Clara,Casa Pia,2,1,H,0,1,A,16,5,6,2,5,2,10,10,2,2,0,0,15,5,H,3,0,1,3,A,-1,1,20,20
P1,2025-02-01,18:00,Gil Vicente,Estoril,1,2,A,1,1,D,9,19,6,6,3,3,12,14,0,1,1,0,18,5,A,0,3,-1,3,D,0,2,25,10
P1,2025-02-01,20:30,Guimaraes,AVS,2,0,H,0,0,D,14,4,8,1,8,2,14,20,1,5,0,1,20,5,H,3,0,2,2,D,0,0,10,75
P1,2025-02-02,18:00,Sp Lisbon,Farense,3,1,H,2,1,H,21,6,7,2,9,1,12,8,1,0,0,0,18,6,H,3,0,2,4,H,1,3,10,0
P1,2025-02-02,20:30,Estrela,Benfica,2,3,A,1,3,A,7,14,3,8,0,7,14,17,3,2,0,0,20,6,A,0,3,-1,5,A,-2,4,30,20
P1,2025-02-03,18:45,Moreirense,Sp Braga,1,2,A,1,0,H,10,13,6,5,1,9,18,11,2,1,0,0,18,0,A,0,3,-1,3,H,1,1,20,10
P1,2025-02-03,20:45,Rio Ave,Porto,2,2,D,1,0,H,9,23,3,8,3,5,18,8,1,3,1,0,20,0,D,1,1,0,4,H,1,1,35,30
P1,2025-02-07,20:15,Porto,Sp Lisbon,1,1,D,0,1,A,17,13,2,3,6,3,16,14,3,4,0,2,20,4,D,1,1,0,2,A,-1,1,30,90
P1,2025-02-08,15:30,AVS,Santa Clara,1,2,A,0,0,D,9,8,3,4,2,3,11,15,0,0,0,0,15,5,A,0,3,-1,3,D,0,0,0,0
P1,2025-02-08,18:00,Benfica,Moreirense,3,2,H,3,1,H,11,8,6,4,6,6,14,10,0,1,0,0,18,5,H,3,0,1,5,H,2,4,0,10
P1,2025-02-08,20:30,Famalicao,Guimaraes,0,0,D,0,0,D,8,7,2,2,4,11,16,19,3,2,0,0,20,5,D,1,1,0,0,D,0,0,30,20
P1,2025-02-09,15:30,Estoril,Boavista,2,1,H,1,0,H,13,9,5,5,5,3,25,12,2,1,0,0,15,6,H,3,0,1,3,H,1,1,20,10
P1,2025-02-09,15:30,Farense,Nacional,0,2,A,0,0,D,21,11,6,4,12,3,16,15,1,4,1,1,15,6,A,0,3,-2,2,D,0,0,35,65
P1,2025-02-09,18:00,Sp Braga,Gil Vicente,2,0,H,1,0,H,14,6,6,4,4,2,18,9,0,0,0,1,18,6,H,3,0,2,2,H,1,1,0,25
P1,2025-02-09,20:30,Casa Pia,Estrela,1,0,H,1,0,H,15,13,4,3,5,2,17,16,4,4,0,0,20,6,H,3,0,1,1,H,1,1,40,40
P1,2025-02-10,20:15,Arouca,Rio Ave,1,1,D,0,0,D,16,12,4,4,6,3,20,10,0,1,0,0,20,0,D,1,1,0,2,D,0,0,0,10
P1,2025-02-14,20:15,Boavista,Estrela,0,1,A,0,1,A,14,9,1,6,7,4,23,17,2,2,0,0,20,4,A,0,3,-1,1,A,-1,1,20,20
P1,2025-02-15,15:30,Moreirense,Casa Pia,3,2,H,3,0,H,10,15,5,4,4,5,17,16,0,0,0,0,15,5,H,3,0,1,5,H,3,3,0,0
P1,2025-02-15,17:00,Nacional,Estoril,2,2,D,1,1,D,18,7,6,4,7,3,15,14,3,3,0,0,17,5,D,1,1,0,4,D,0,2,30,30
P1,2025-02-15,18:00,Santa Clara,Benfica,0,1,A,0,0,D,10,17,3,6,2,5,21,17,6,3,1,0,18,5,A,0,3,-1,1,D,0,0,85,30
P1,2025-02-15,20:30,Sp Lisbon,Arouca,2,2,D,1,2,A,21,15,8,7,9,9,6,13,3,3,1,0,20,5,D,1,1,0,4,A,-1,3,55,30
P1,2025-02-16,15:30,Rio Ave,AVS,1,1,D,0,1,A,16,11,3,3,2,4,14,19,0,0,0,0,15,6,D,1,1,0,2,A,-1,1,0,0
P1,2025-02-16,18:00,Farense,Porto,0,1,A,0,0,D,8,11,2,2,2,4,15,10,4,2,1,0,18,6,A,0,3,-1,1,D,0,0,65,20
P1,2025-02-16,20:30,Guimaraes,Sp Braga,0,0,D,0,0,D,16,6,3,3,7,4,11,15,5,3,0,0,20,6,D,1,1,0,0,D,0,0,50,30
P1,2025-02-17,20:15,Gil Vicente,Famalicao,0,2,A,0,1,A,14,20,2,6,5,11,11,19,2,2,0,0,20,0,A,0,3,-2,2,A,-1,1,20,20
P1,2025-02-21,20:15,Sp Braga,Nacional,1,0,H,1,0,H,20,8,7,3,7,6,14,14,1,2,0,0,20,4,H,3,0,1,1,H,1,1,10,20
P1,2025-02-22,15:30,Casa Pia,Gil Vicente,1,0,H,0,0,D,10,4,1,0,2,5,14,10,1,2,0,0,15,5,H,3,0,1,1,D,0,0,10,20
P1,2025-02-22,18:00,Benfica,Boavista,3,0,H,1,0,H,31,6,14,2,13,2,10,7,0,3,0,1,18,5,H,3,0,3,3,H,1,1,0,55
P1,2025-02-22,20:30,Estoril,Rio Ave,2,1,H,0,0,D,11,9,4,4,0,4,14,9,2,1,0,0,20,5,H,3,0,1,3,D,0,0,20,10
P1,2025-02-23,15:30,Arouca,Farense,2,2,D,0,1,A,12,17,6,7,4,9,16,16,2,3,0,0,15,6,D,1,1,0,4,A,-1,1,20,30
P1,2025-02-23,15:30,Estrela,Santa Clara,0,0,D,0,0,D,10,4,2,1,5,2,13,19,3,1,0,0,15,6,D,1,1,0,0,D,0,0,30,10
P1,2025-02-23,18:00,AVS,Sp Lisbon,2,2,D,0,2,A,11,9,4,3,4,5,22,13,5,5,0,1,18,6,D,1,1,0,4,A,-2,2,50,75
P1,2025-02-23,20:30,Famalicao,Moreirense,2,0,H,0,0,D,17,8,4,6,3,1,19,17,3,3,0,0,20,6,H,3,0,2,2,D,0,0,30,30
P1,2025-02-24,20:15,Porto,Guimaraes,1,1,D,0,0,D,13,11,2,5,6,7,20,16,2,2,0,0,20,0,D,1,1,0,2,D,0,0,20,20
P1,2025-03-01,15:30,Nacional,Famalicao,2,1,H,1,0,H,15,15,5,3,1,6,18,12,3,4,0,0,15,5,H,3,0,1,3,H,1,1,30,40
P1,2025-03-01,18:00,Arouca,Porto,0,2,A,0,1,A,6,9,2,2,4,2,13,12,2,2,0,0,18,5,A,0,3,-2,2,A,-1,1,20,20
P1,2025-03-01,20:30,Guimaraes,Casa Pia,1,0,H,0,0,D,18,10,6,2,7,2,9,18,3,1,0,0,20,5,H,3,0,1,1,D,0,0,30,10
P1,2025-03-02,15:30,Boavista,Santa Clara,1,0,H,0,0,D,12,11,5,1,9,5,10,19,4,3,0,0,15,6,H,3,0,1,1,D,0,0,40,30
P1,2025-03-02,15:30,Moreirense,Estrela,1,1,D,0,0,D,11,7,2,1,4,1,20,13,2,4,0,0,15,6,D,1,1,0,2,D,0,0,20,40
P1,2025-03-02,18:00,Farense,AVS,0,1,A,0,0,D,17,6,4,3,7,1,24,12,2,2,0,0,18,6,A,0,3,-1,1,D,0,0,20,20
P1,2025-03-02,20:30,Rio Ave,Sp Braga,2,1,H,1,1,D,13,14,7,7,2,5,9,13,2,5,0,0,20,6,H,3,0,1,3,D,0,2,20,50
P1,2025-03-03,20:15,Sp Lisbon,Estoril,3,1,H,2,0,H,13,8,6,2,6,6,10,10,1,1,0,1,20,0,H,3,0,2,4,H,2,2,10,35
P1,2025-03-07,20:15,Estrela,Gil Vicente,1,1,D,0,0,D,8,10,3,2,7,7,22,10,5,2,0,0,20,4,D,1,1,0,2,D,0,0,50,20
P1,2025-03-08,15:30,AVS,Arouca,0,1,A,0,0,D,9,20,1,8,1,7,15,17,1,1,0,0,15,5,A,0,3,-1,1,D,0,0,10,10
P1,2025-03-08,18:00,Benfica,Nacional,3,0,H,2,0,H,18,12,12,3,5,3,11,11,0,3,0,0,18,5,H,3,0,3,3,H,2,2,0,30
P1,2025-03-08,18:00,Estoril,Farense,2,2,D,0,0,D,13,14,4,4,4,7,17,18,2,1,0,0,18,5,D,1,1,0,4,D,0,0,20,10
P1,2025-03-08,20:30,Sp Braga,Porto,1,0,H,1,0,H,7,7,4,3,7,3,16,14,2,4,1,0,20,5,H,3,0,1,1,H,1,1,45,40
P1,2025-03-09,15:30,Santa Clara,Moreirense,1,1,D,0,0,D,13,9,5,3,4,3,15,11,1,2,0,0,15,6,D,1,1,0,2,D,0,0,10,20
P1,2025-03-09,18:00,Casa Pia,Sp Lisbon,1,3,A,1,2,A,10,17,3,6,4,4,9,10,4,3,0,0,18,6,A,0,3,-2,4,A,-1,3,40,30
P1,2025-03-09,20:30,Boavista,Guimaraes,1,2,A,1,0,H,7,19,4,8,2,7,17,16,2,1,0,0,20,6,A,0,3,-1,3,H,1,1,20,10
P1,2025-03-10,20:15,Famalicao,Rio Ave,1,0,H,1,0,H,16,13,7,4,5,1,22,13,1,2,0,0,20,0,H,3,0,1,1,H,1,1,10,20
P1,2025-03-15,15:30,Farense,Sp Braga,0,1,A,0,0,D,11,10,3,4,12,4,19,14,2,1,0,0,15,5,A,0,3,-1,1,D,0,0,20,10
P1,2025-03-15,15:30,Gil Vicente,Santa Clara,0,1,A,0,1,A,12,3,2,1,5,0,12,21,2,2,0,0,15,5,A,0,3,-1,1,A,-1,1,20,20
P1,2025-03-15,18:00,Porto,AVS,2,0,H,1,0,H,20,8,10,2,4,3,19,8,3,4,0,1,18,5,H,3,0,2,2,H,1,1,30,65
P1,2025-03-15,20:30,Sp Lisbon,Famalicao,3,1,H,1,1,D,18,9,9,3,11,4,10,13,4,1,1,0,20,5,H,3,0,2,4,D,0,2,65,10
P1,2025-03-16,15:30,Arouca,Estoril,1,1,D,1,0,H,3,12,1,3,3,4,14,14,0,1,0,0,15,6,D,1,1,0,2,H,1,1,0,10
P1,2025-03-16,15:30,Nacional,Casa Pia,3,1,H,1,0,H,14,10,6,3,2,5,11,13,2,1,0,0,15,6,H,3,0,2,4,H,1,1,20,10
P1,2025-03-16,18:00,Rio Ave,Benfica,2,3,A,0,1,A,7,20,2,8,3,11,16,12,3,1,1,0,18,6,A,0,3,-1,5,A,-1,1,55,10
P1,2025-03-16,20:30,Guimaraes,Estrela,2,0,H,1,0,H,12,9,6,0,8,2,15,17,1,2,0,0,20,6,H,3,0,2,2,H,1,1,10,20
P1,2025-03-16,20:30,Moreirense,Boavista,1,0,H,1,0,H,21,9,3,4,6,3,14,16,4,6,0,1,20,6,H,3,0,1,1,H,1,1,40,85
P1,2025-03-28,20:15,Gil Vicente,Benfica,0,3,A,0,1,A,7,18,2,7,5,2,9,16,4,2,0,0,20,4,A,0,3,-3,3,A,-1,1,40,20
P1,2025-03-29,15:30,Casa Pia,Rio Ave,2,1,H,1,1,D,11,12,3,5,7,4,19,12,5,1,0,0,15,5,H,3,0,1,3,D,0,2,50,10
P1,2025-03-29,18:00,Estrela,Sp Lisbon,0,3,A,0,0,D,7,13,0,7,3,2,18,18,7,1,2,0,18,5,A,0,3,-3,3,D,0,0,120,10
P1,2025-03-29,20:30,Sp Braga,Arouca,2,1,H,2,0,H,14,8,5,1,7,1,12,9,2,2,0,0,20,5,H,3,0,1,3,H,2,2,20,20
P1,2025-03-30,15:30,Famalicao,AVS,4,1,H,0,0,D,16,6,4,1,4,2,15,21,2,2,0,0,15,6,H,3,0,3,5,D,0,0,20,20
P1,2025-03-30,15:30,Santa Clara,Nacional,1,0,H,1,0,H,13,9,5,4,3,4,23,16,3,3,0,1,15,6,H,3,0,1,1,H,1,1,30,55
P1,2025-03-30,18:00,Estoril,Porto,1,2,A,1,1,D,3,14,2,6,1,6,19,13,4,2,0,0,18,6,A,0,3,-1,3,D,0,2,40,20
P1,2025-03-30,20:30,Moreirense,Guimaraes,2,2,D,1,1,D,11,11,3,3,2,3,11,15,2,2,0,0,20,6,D,1,1,0,4,D,0,2,20,20
P1,2025-04-01,20:15,Boavista,Gil Vicente,1,3,A,0,0,D,7,14,3,9,3,3,21,13,1,3,1,1,20,1,A,0,3,-2,4,D,0,0,35,55
P1,2025-04-02,20:15,Benfica,Farense,3,2,H,2,1,H,13,12,7,6,5,4,13,13,1,1,0,0,20,2,H,3,0,1,5,H,1,3,10,10
P1,2025-04-04,20:15,AVS,Estoril,0,3,A,0,2,A,9,14,2,8,4,3,13,18,3,1,0,0,20,4,A,0,3,-3,3,A,-2,2,30,10
P1,2025-04-05,18:00,Arouca,Famalicao,1,2,A,0,1,A,15,6,8,4,3,7,17,16,3,5,0,0,18,5,A,0,3,-1,3,A,-1,1,30,50
P1,2025-04-05,20:30,Guimaraes,Santa Clara,2,0,H,1,0,H,9,15,3,5,7,6,11,16,1,2,0,0,20,5,H,3,0,2,2,H,1,1,10,20
P1,2025-04-06,15:30,Gil Vicente,Moreirense,0,1,A,0,0,D,12,8,4,3,7,0,15,14,3,4,0,0,15,6,A,0,3,-1,1,D,0,0,30,40
P1,2025-04-06,18:00,Nacional,Estrela,0,1,A,0,0,D,19,12,4,3,7,5,15,14,1,2,0,0,18,6,A,0,3,-1,1,D,0,0,10,20
P1,2025-04-06,20:30,Porto,Benfica,1,4,A,0,2,A,14,14,3,5,2,6,17,11,3,1,0,0,20,6,A,0,3,-3,5,A,-2,2,30,10
P1,2025-04-07,18:45,Farense,Casa Pia,0,0,D,0,0,D,11,2,5,0,13,3,18,21,4,2,0,0,18,0,D,1,1,0,0,D,0,0,40,20
P1,2025-04-07,20:15,Rio Ave,Boavista,0,2,A,0,1,A,17,6,2,4,9,2,15,12,3,2,0,0,20,0,A,0,3,-2,2,A,-1,1,30,20
P1,2025-04-07,20:45,Sp Lisbon,Sp Braga,1,1,D,1,0,H,15,9,7,3,4,0,11,21,3,5,0,1,20,0,D,1,1,0,2,H,1,1,30,75
P1,2025-04-11,20:15,Gil Vicente,Guimaraes,0,1,A,0,0,D,7,7,1,1,1,5,12,18,1,6,0,0,20,4,A,0,3,-1,1,D,0,0,10,60
P1,2025-04-12,15:30,Boavista,Nacional,0,1,A,0,1,A,21,15,8,5,7,7,16,12,3,4,1,0,15,5,A,0,3,-1,1,A,-1,1,55,40
P1,2025-04-12,15:30,Famalicao,Estoril,3,0,H,0,0,D,9,6,4,2,3,8,20,22,3,4,0,0,15,5,H,3,0,3,3,D,0,0,30,40
P1,2025-04-12,18:00,Santa Clara,Sp Lisbon,0,1,A,0,0,D,10,7,1,4,3,3,18,11,4,2,1,1,18,5,A,0,3,-1,1,D,0,0,65,45
P1,2025-04-12,20:30,Casa Pia,Porto,0,1,A,0,1,A,5,10,2,3,4,3,12,16,2,2,0,0,20,5,A,0,3,-1,1,A,-1,1,20,20
P1,2025-04-13,15:30,Estrela,Farense,0,1,A,0,0,D,13,10,3,5,7,3,22,11,1,0,0,0,15,6,A,0,3,-1,1,D,0,0,10,0
P1,2025-04-13,18:00,Benfica,Arouca,2,2,D,0,0,D,26,8,8,5,11,5,6,12,1,3,0,0,18,6,D,1,1,0,4,D,0,0,10,30
P1,2025-04-13,18:00,Sp Braga,AVS,4,1,H,3,1,H,18,4,8,2,7,3,13,8,2,2,0,0,18,6,H,3,0,3,5,H,2,4,20,20
P1,2025-04-13,20:30,Moreirense,Rio Ave,0,2,A,0,0,D,8,10,1,4,2,2,13,26,4,5,1,0,20,6,A,0,3,-2,2,D,0,0,65,50
P1,2025-04-18,15:30,Farense,Boavista,0,1,A,0,0,D,12,6,4,2,4,4,8,15,0,5,0,0,15,4,A,0,3,-1,1,D,0,0,0,50
P1,2025-04-18,15:30,Rio Ave,Santa Clara,1,1,D,1,0,H,8,17,3,5,6,4,15,14,2,2,0,0,15,4,D,1,1,0,2,H,1,1,20,20
P1,2025-04-18,18:00,Porto,Famalicao,2,1,H,1,0,H,8,12,6,4,4,5,17,13,2,3,1,0,18,4,H,3,0,1,3,H,1,1,45,30
P1,2025-04-18,20:30,Sp Lisbon,Moreirense,3,1,H,2,0,H,20,6,10,2,4,2,8,17,2,3,0,0,20,4,H,3,0,2,4,H,2,2,20,30
P1,2025-04-19,15:30,AVS,Casa Pia,1,1,D,1,0,H,10,6,3,4,3,4,14,11,7,2,0,0,15,5,D,1,1,0,2,H,1,1,70,20
P1,2025-04-19,15:30,Nacional,Gil Vicente,0,3,A,0,1,A,22,8,7,4,9,0,8,12,0,3,1,0,15,5,A,0,3,-3,3,A,-1,1,25,30
P1,2025-04-19,18:00,Arouca,Estrela,1,0,H,0,0,D,19,8,6,4,4,4,17,16,4,4,0,0,18,5,H,3,0,1,1,D,0,0,40,40
P1,2025-04-19,18:00,Estoril,Sp Braga,0,2,A,0,2,A,6,5,3,3,1,2,11,15,1,0,0,0,18,5,A,0,3,-2,2,A,-2,2,10,0
P1,2025-04-19,20:30,Guimaraes,Benfica,0,3,A,0,1,A,17,8,6,7,7,3,10,12,2,4,0,0,20,5,A,0,3,-3,3,A,-1,1,20,40
P1,2025-04-25,20:30,Famalicao,Sp Braga,1,1,D,1,0,H,9,13,4,3,6,9,16,15,1,4,0,0,20,4,D,1,1,0,2,H,1,1,10,40
P1,2025-04-26,15:30,Santa Clara,Arouca,2,0,H,2,0,H,9,15,4,5,3,5,14,14,4,5,0,1,15,5,H,3,0,2,2,H,2,2,40,75
P1,2025-04-26,18:00,Gil Vicente,Farense,1,0,H,0,0,D,14,8,3,2,4,1,16,12,1,3,0,0,18,5,H,3,0,1,1,D,0,0,10,30
P1,2025-04-26,20:30,Estrela,Porto,2,0,H,1,0,H,11,12,5,3,5,11,17,14,5,3,0,0,20,5,H,3,0,2,2,H,1,1,50,30
P1,2025-04-27,15:30,Moreirense,Nacional,1,1,D,0,0,D,8,18,3,4,2,5,10,13,1,0,0,0,15,6,D,1,1,0,2,D,0,0,10,0
P1,2025-04-27,18:00,Benfica,AVS,6,0,H,4,0,H,23,10,11,3,10,4,11,12,1,3,0,0,18,6,H,3,0,6,6,H,4,4,10,30
P1,2025-04-27,18:00,Guimaraes,Rio Ave,3,0,H,3,0,H,25,10,6,5,9,1,16,7,1,2,0,0,18,6,H,3,0,3,3,H,3,3,10,20
P1,2025-04-27,20:30,Boavista,Sp Lisbon,0,5,A,0,2,A,6,23,0,12,3,5,14,14,3,4,0,0,20,6,A,0,3,-5,5,A,-2,2,30,40
P1,2025-04-29,20:30,Casa Pia,Estoril,1,3,A,1,1,D,8,11,4,4,4,4,12,14,2,1,1,1,20,1,A,0,3,-2,4,D,0,2,45,35
P1,2025-05-02,20:15,Porto,Moreirense,3,1,H,1,1,D,15,5,4,4,9,2,14,12,3,3,0,0,20,4,H,3,0,2,4,D,0,2,30,30
P1,2025-05-03,15:30,Farense,Famalicao,2,1,H,1,1,D,14,9,6,4,4,10,22,19,7,3,0,1,15,5,H,3,0,1,3,D,0,2,70,55
P1,2025-05-03,15:30,Nacional,Guimaraes,1,2,A,0,1,A,16,11,1,4,6,3,15,13,2,3,0,0,15,5,A,0,3,-1,3,A,-1,1,20,30
P1,2025-05-03,18:00,Sp Braga,Santa Clara,1,1,D,0,1,A,17,5,4,3,8,0,15,15,0,6,0,0,18,5,D,1,1,0,2,A,-1,1,0,60
P1,2025-05-03,20:30,Estoril,Benfica,1,2,A,0,2,A,10,10,2,3,2,4,15,13,2,2,0,0,20,5,A,0,3,-1,3,A,-2,2,20,20
P1,2025-05-04,18:00,Arouca,Casa Pia,0,0,D,0,0,D,15,4,3,1,5,0,14,14,2,6,1,2,18,6,D,1,1,0,0,D,0,0,45,110
P1,2025-05-04,20:30,Sp Lisbon,Gil Vicente,2,1,H,0,1,A,16,1,3,1,9,2,13,11,3,3,0,0,20,6,H,3,0,1,3,A,-1,1,30,30
P1,2025-05-05,19:30,Rio Ave,Estrela,2,0,H,0,0,D,19,8,6,3,5,3,17,16,4,6,0,0,19,0,H,3,0,2,2,D,0,0,40,60
P1,2025-05-05,20:15,AVS,Boavista,1,2,A,0,0,D,13,14,5,3,4,5,21,12,4,2,0,0,20,0,A,0,3,-1,3,D,0,0,40,20
P1,2025-05-10,15:30,Nacional,Rio Ave,3,3,D,0,3,A,12,13,5,7,4,5,11,12,1,4,0,0,15,5,D,1,1,0,6,A,-3,3,10,40
P1,2025-05-10,15:30,Santa Clara,Famalicao,2,1,H,1,0,H,16,12,5,4,3,6,23,14,7,2,1,1,15,5,H,3,0,1,3,H,1,1,95,45
P1,2025-05-10,18:00,Benfica,Sp Lisbon,1,1,D,0,1,A,14,7,1,4,6,2,24,14,4,2,0,0,18,5,D,1,1,0,2,A,-1,1,40,20
P1,2025-05-10,20:30,Casa Pia,Sp Braga,2,1,H,1,1,D,5,21,3,6,2,7,19,13,0,0,0,0,20,5,H,3,0,1,3,D,0,2,0,0
P1,2025-05-10,20:30,Gil Vicente,Arouca,1,1,D,0,0,D,15,8,5,4,4,1,17,15,1,3,0,0,20,5,D,1,1,0,2,D,0,0,10,30
P1,2025-05-11,15:30,Estrela,AVS,0,1,A,0,0,D,11,18,3,2,1,6,9,11,0,3,0,0,15,6,A,0,3,-1,1,D,0,0,0,30
P1,2025-05-11,18:00,Guimaraes,Farense,1,2,A,0,1,A,21,7,4,3,16,3,15,7,4,4,0,0,18,6,A,0,3,-1,3,A,-1,1,40,40
P1,2025-05-11,18:00,Moreirense,Estoril,2,2,D,1,0,H,9,7,5,5,2,7,20,16,4,4,0,0,18,6,D,1,1,0,4,H,1,1,40,40
P1,2025-05-11,20:30,Boavista,Porto,1,2,A,1,2,A,9,16,4,7,0,4,13,19,4,2,1,1,20,6,A,0,3,-1,3,A,-1,3,65,45
P1,2025-05-16,19:00,Famalicao,Casa Pia,2,1,H,1,0,H,18,5,4,1,13,4,14,15,2,6,0,0,19,4,H,3,0,1,3,H,1,1,20,60
P1,2025-05-16,19:00,Rio Ave,Gil Vicente,1,1,D,1,1,D,6,11,3,3,6,7,11,8,1,0,0,0,19,4,D,1,1,0,2,D,0,2,10,0
P1,2025-05-17,18:00,Arouca,Boavista,4,1,H,3,1,H,14,21,7,5,2,11,16,16,1,2,0,0,18,5,H,3,0,3,5,H,2,4,10,20
P1,2025-05-17,18:00,AVS,Moreirense,0,3,A,0,2,A,8,19,3,11,2,4,24,10,7,3,1,0,18,5,A,0,3,-3,3,A,-2,2,95,30
P1,2025-05-17,18:00,Estoril,Estrela,4,0,H,4,0,H,10,11,6,3,4,4,18,13,2,2,0,0,18,5,H,3,0,4,4,H,4,4,20,20
P1,2025-05-17,18:00,Farense,Santa Clara,1,2,A,1,1,D,12,16,2,5,3,6,13,20,2,5,0,0,18,5,A,0,3,-1,3,D,0,2,20,50
P1,2025-05-17,18:00,Porto,Nacional,3,0,H,1,0,H,10,11,4,5,2,8,11,15,1,7,0,1,18,5,H,3,0,3,3,H,1,1,10,95
P1,2025-05-17,18:00,Sp Braga,Benfica,1,1,D,1,0,H,17,13,7,2,6,6,15,8,4,2,1,0,18,5,D,1,1,0,2,H,1,1,65,20
P1,2025-05-17,18:00,Sp Lisbon,Guimaraes,2,0,H,0,0,D,18,2,7,0,7,1,14,17,3,4,0,0,18,5,H,3,0,2,2,D,0,0,30,40
