league_code,date,home_team,away_team,home_goals,away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,home_odds,draw_odds,away_odds,hour,weekday,ft_result_raw,home_points,away_points,goal_diff,goals_total,ht_result_raw,ht_goal_diff,ht_goals_total
P1,2011-04-16,Guimaraes,Maritimo,2,0,H,0,0,D,2.3,3.1,3.25,,5,H,3,0,2,2,D,0,0
P1,2011-04-16,Olhanense,Pacos Ferreira,0,0,D,0,0,D,2.4,3.1,3.1,,5,D,1,1,0,0,D,0,0
P1,2011-04-17,Benfica,Beira Mar,2,1,H,0,0,D,1.36,4.5,9.0,,6,H,3,0,1,3,D,0,0
P1,2011-04-17,Leiria,Portimonense,0,1,A,0,0,D,2.2,3.0,3.6,,6,A,0,3,-1,1,D,0,0
P1,2011-04-17,Porto,Sp Lisbon,3,2,H,1,1,D,1.6,3.6,6.0,,6,H,3,0,1,5,D,0,2
P1,2011-04-17,Rio Ave,Naval,1,0,H,1,0,H,2.0,3.2,4.0,,6,H,3,0,1,1,H,1,1
P1,2011-04-18,Nacional,Sp Braga,1,1,D,0,0,D,3.1,3.1,2.38,,0,D,1,1,0,2,D,0,0
P1,2011-04-29,Pacos Ferreira,Guimaraes,2,1,H,1,1,D,2.5,3.1,2.9,,4,H,3,0,1,3,D,0,2
P1,2011-04-30,Sp Lisbon,Portimonense,2,1,H,2,0,H,1.36,4.75,8.0,,5,H,3,0,1,3,H,2,2
P1,2011-05-01,Beira Mar,Rio Ave,1,1,D,1,0,H,2.7,2.9,2.5,,6,D,1,1,0,2,H,1,1
P1,2011-05-01,Maritimo,Academica,1,0,H,1,0,H,1.91,3.25,4.25,,6,H,3,0,1,1,H,1,1
P1,2011-05-01,Naval,Nacional,1,2,A,1,2,A,2.2,3.1,3.4,,6,A,0,3,-1,3,A,-1,3
P1,2011-05-01,Olhanense,Benfica,1,1,D,0,1,A,5.25,3.4,1.73,,6,D,1,1,0,2,A,-1,1
P1,2011-05-01,Setubal,Porto,0,4,A,0,2,A,5.5,3.5,1.67,,6,A,0,3,-4,4,A,-2,2
P1,2011-05-01,Sp Braga,Leiria,0,0,D,0,0,D,1.4,4.0,6.5,,6,D,1,1,0,0,D,0,0
P1,2011-05-08,Academica,Sp Braga,0,0,D,0,0,D,3.8,3.3,2.0,,6,D,1,1,0,0,D,0,0
P1,2011-05-08,Guimaraes,Beira Mar,1,0,H,0,0,D,1.85,3.3,4.5,,6,H,3,0,1,1,D,0,0
P1,2011-05-08,Leiria,Naval,1,0,H,0,0,D,2.7,3.25,2.6,,6,H,3,0,1,1,D,0,0
P1,2011-05-08,Nacional,Olhanense,0,1,A,0,0,D,1.57,3.75,6.0,,6,A,0,3,-1,1,D,0,0
P1,2011-05-08,Portimonense,Maritimo,1,0,H,0,0,D,2.7,3.25,2.6,,6,H,3,0,1,1,D,0,0
P1,2011-05-08,Porto,Pacos Ferreira,3,3,D,2,0,H,1.22,6.0,12.0,,6,D,1,1,0,6,H,2,2
P1,2011-05-08,Rio Ave,Benfica,1,2,A,0,2,A,3.8,3.3,2.0,,6,A,0,3,-1,3,A,-2,2
P1,2011-05-08,Sp Lisbon,Setubal,0,1,A,0,0,D,1.4,4.33,8.0,,6,A,0,3,-1,1,D,0,0
P1,2011-05-14,Beira Mar,Nacional,0,2,A,0,1,A,3.25,3.1,2.3,,5,A,0,3,-2,2,A,-1,1
P1,2011-05-14,Benfica,Leiria,3,3,D,1,1,D,1.29,5.0,12.0,,5,D,1,1,0,6,D,0,2
P1,2011-05-14,Maritimo,Porto,0,2,A,0,2,A,5.25,3.6,1.67,,5,A,0,3,-2,2,A,-2,2
P1,2011-05-14,Naval,Guimaraes,0,3,A,0,2,A,4.2,3.25,1.91,,5,A,0,3,-3,3,A,-2,2
P1,2011-05-14,Olhanense,Rio Ave,2,2,D,0,1,A,3.0,3.25,2.38,,5,D,1,1,0,4,A,-1,1
P1,2011-05-14,Pacos Ferreira,Academica,5,1,H,5,0,H,1.7,3.4,5.25,,5,H,3,0,4,6,H,5,5
P1,2011-05-14,Setubal,Portimonense,3,1,H,1,1,D,1.91,3.25,4.33,,5,H,3,0,2,4,D,0,2
P1,2011-05-14,Sp Braga,Sp Lisbon,0,1,A,0,1,A,2.5,3.1,2.88,,5,A,0,3,-1,1,A,-1,1
