league_code,date,home_team,away_team,home_goals,away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,home_odds,draw_odds,away_odds,hour,weekday,ft_result_raw,home_points,away_points,goal_diff,goals_total,ht_result_raw,ht_goal_diff,ht_goals_total
P1,2014-04-11,Academica,Setubal,1,1,D,1,1,D,2.1,3.3,3.5,,4,D,1,1,0,2,D,0,2
P1,2014-04-12,Belenenses,Guimaraes,3,1,H,0,1,A,2.75,3.0,2.75,,5,H,3,0,2,4,A,-1,1
P1,2014-04-12,Nacional,Maritimo,2,0,H,1,0,H,2.2,3.2,3.4,,5,H,3,0,2,2,H,1,1
P1,2014-04-12,Rio Ave,Olhanense,1,2,A,1,1,D,1.67,3.6,5.5,,5,A,0,3,-1,3,D,0,2
P1,2014-04-12,Sp Lisbon,Gil Vicente,2,0,H,1,0,H,1.22,5.5,15.0,,5,H,3,0,2,2,H,1,1
P1,2014-04-13,Arouca,Benfica,0,2,A,0,1,A,13.0,4.5,1.3,,6,A,0,3,-2,2,A,-1,1
P1,2014-04-13,Sp Braga,Porto,1,3,A,0,1,A,4.5,3.5,1.8,,6,A,0,3,-2,4,A,-1,1
P1,2014-04-14,Estoril,Pacos Ferreira,1,0,H,1,0,H,1.75,3.5,4.75,,0,H,3,0,1,1,H,1,1
P1,2014-04-17,Guimaraes,Arouca,2,3,A,1,2,A,2.3,3.2,3.2,,3,A,0,3,-1,5,A,-1,3
P1,2014-04-19,Belenenses,Sp Lisbon,0,1,A,0,0,D,6.0,3.6,1.62,,5,A,0,3,-1,1,D,0,0
P1,2014-04-19,Benfica,Olhanense,2,0,H,0,0,D,1.1,9.0,21.0,,5,H,3,0,2,2,D,0,0
P1,2014-04-19,Gil Vicente,Estoril,0,0,D,0,0,D,4.75,3.4,1.8,,5,D,1,1,0,0,D,0,0
P1,2014-04-19,Maritimo,Academica,3,1,H,2,0,H,2.0,3.3,3.8,,5,H,3,0,2,4,H,2,2
P1,2014-04-19,Pacos Ferreira,Nacional,0,5,A,0,1,A,2.3,3.25,3.1,,5,A,0,3,-5,5,A,-1,1
P1,2014-04-21,Porto,Rio Ave,3,0,H,0,0,D,1.25,5.0,15.0,,0,H,3,0,3,3,D,0,0
P1,2014-04-21,Setubal,Sp Braga,1,1,D,0,1,A,3.3,3.5,2.1,,0,D,1,1,0,2,A,-1,1
P1,2014-05-03,Nacional,Sp Lisbon,1,1,D,0,1,A,3.75,3.4,2.0,,5,D,1,1,0,2,A,-1,1
P1,2014-05-04,Academica,Guimaraes,0,0,D,0,0,D,2.3,3.0,3.4,,6,D,1,1,0,0,D,0,0
P1,2014-05-04,Arouca,Gil Vicente,1,0,H,1,0,H,2.25,3.1,3.4,,6,H,3,0,1,1,H,1,1
P1,2014-05-04,Benfica,Setubal,1,1,D,0,0,D,1.22,6.0,11.0,,6,D,1,1,0,2,D,0,0
P1,2014-05-04,Estoril,Belenenses,1,1,D,0,1,A,2.1,3.25,3.5,,6,D,1,1,0,2,A,-1,1
P1,2014-05-04,Olhanense,Porto,2,1,H,1,0,H,5.5,3.8,1.62,,6,H,3,0,1,3,H,1,1
P1,2014-05-04,Rio Ave,Pacos Ferreira,0,0,D,0,0,D,3.5,3.2,2.15,,6,D,1,1,0,0,D,0,0
P1,2014-05-04,Sp Braga,Maritimo,1,1,D,1,0,H,1.91,3.4,4.0,,6,D,1,1,0,2,H,1,1
P1,2014-05-10,Belenenses,Arouca,1,0,H,0,0,D,1.57,3.8,6.0,,5,H,3,0,1,1,D,0,0
P1,2014-05-10,Guimaraes,Sp Braga,1,0,H,0,0,D,2.8,3.25,2.5,,5,H,3,0,1,1,D,0,0
P1,2014-05-10,Pacos Ferreira,Academica,2,4,A,2,3,A,1.62,3.6,6.0,,5,A,0,3,-2,6,A,-1,5
P1,2014-05-10,Porto,Benfica,2,1,H,2,1,H,1.73,3.75,4.5,,5,H,3,0,1,3,H,1,3
P1,2014-05-10,Setubal,Olhanense,3,1,H,1,1,D,2.7,3.25,2.6,,5,H,3,0,2,4,D,0,2
P1,2014-05-11,Gil Vicente,Nacional,1,0,H,1,0,H,2.8,3.25,2.5,,6,H,3,0,1,1,H,1,1
P1,2014-05-11,Maritimo,Rio Ave,1,0,H,0,0,D,2.0,3.3,3.8,,6,H,3,0,1,1,D,0,0
P1,2014-05-11,Sp Lisbon,Estoril,0,1,A,0,1,A,1.53,3.8,6.5,,6,A,0,3,-1,1,A,-1,1
