league_code,date,time,home_team,away_team,home_goals,away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,home_shots,away_shots,home_shots_ot,away_shots_ot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,hour,weekday,ft_result_raw,home_points,away_points,goal_diff,goals_total,ht_result_raw,ht_goal_diff,ht_goals_total,home_bookings_pts,away_bookings_pts
P1,2022-01-16,15:30,Santa Clara,Tondela,2,2,D,2,0,H,18,12,9,7,11,5,12,16,1,1,0,0,15,6,D,1,1,0,4,H,2,2,10,10
P1,2022-01-16,18:00,Vizela,Sp Lisbon,0,2,A,0,2,A,8,14,1,6,2,4,15,13,3,3,0,0,18,6,A,0,3,-2,2,A,-2,2,30,30
P1,2022-01-16,18:30,Famalicao,Pacos Ferreira,0,0,D,0,0,D,10,11,6,3,2,8,15,21,4,3,1,0,18,6,D,1,1,0,0,D,0,0,65,30
P1,2022-01-16,20:30,Belenenses,Porto,1,4,A,1,1,D,4,24,2,9,3,8,13,16,5,3,2,0,20,6,A,0,3,-3,5,D,0,2,100,30
P1,2022-01-17,20:15,Portimonense,Guimaraes,1,1,D,0,1,A,15,12,4,6,6,4,14,18,4,5,0,0,20,0,D,1,1,0,2,A,-1,1,40,50
P1,2022-01-21,19:00,Arouca,Benfica,0,2,A,0,1,A,8,8,2,6,2,2,21,16,5,1,0,0,19,4,A,0,3,-2,2,A,-1,1,50,10
P1,2022-01-21,21:15,Pacos Ferreira,Boavista,1,1,D,1,0,H,11,18,3,9,7,0,16,19,4,6,0,0,21,4,D,1,1,0,2,H,1,1,40,60
P1,2022-01-22,15:30,Moreirense,Santa Clara,0,2,A,0,1,A,11,10,3,3,2,3,12,14,2,2,1,0,15,5,A,0,3,-2,2,A,-1,1,45,20
P1,2022-01-22,18:00,Tondela,Vizela,2,3,A,2,1,H,12,21,3,8,6,10,16,18,4,6,0,0,18,5,A,0,3,-1,5,H,1,3,40,60
P1,2022-01-22,20:30,Sp Lisbon,Sp Braga,1,2,A,1,0,H,13,9,4,3,3,4,20,12,3,3,0,0,20,5,A,0,3,-1,3,H,1,1,30,30
P1,2022-01-23,15:30,Guimaraes,Estoril,3,1,H,0,1,A,20,7,7,3,4,4,11,11,4,3,0,0,15,6,H,3,0,2,4,A,-1,1,40,30
P1,2022-01-23,15:30,Maritimo,Belenenses,1,1,D,1,1,D,16,15,2,9,7,2,10,26,0,4,1,1,15,6,D,1,1,0,2,D,0,2,25,65
P1,2022-01-23,18:00,Gil Vicente,Portimonense,1,0,H,0,0,D,28,3,6,1,12,2,13,7,3,6,0,1,18,6,H,3,0,1,1,D,0,0,30,85
P1,2022-01-23,20:30,Porto,Famalicao,3,1,H,2,0,H,18,6,9,1,7,4,13,14,0,4,1,0,20,6,H,3,0,2,4,H,2,2,25,40
P1,2022-01-27,20:15,Estoril,Arouca,1,2,A,1,0,H,11,21,4,5,4,9,15,18,3,2,0,0,20,3,A,0,3,-1,3,H,1,1,30,20
P1,2022-01-30,15:30,Portimonense,Tondela,1,2,A,1,0,H,11,10,6,4,6,2,15,11,5,0,0,0,15,6,A,0,3,-1,3,H,1,1,50,0
P1,2022-01-30,15:30,Vizela,Guimaraes,3,2,H,1,1,D,16,11,6,4,6,10,17,16,3,3,0,0,15,6,H,3,0,1,5,D,0,2,30,30
P1,2022-01-30,18:00,Sp Braga,Moreirense,2,0,H,0,0,D,11,15,5,1,9,2,21,13,3,1,0,0,18,6,H,3,0,2,2,D,0,0,30,10
P1,2022-01-30,20:30,Porto,Maritimo,2,1,H,1,0,H,14,8,5,3,1,3,24,15,4,5,0,0,20,6,H,3,0,1,3,H,1,1,40,50
P1,2022-01-31,19:00,Estoril,Pacos Ferreira,0,0,D,0,0,D,12,11,6,4,3,1,20,13,6,2,1,0,19,0,D,1,1,0,0,D,0,0,85,20
P1,2022-01-31,21:15,Famalicao,Arouca,0,0,D,0,0,D,3,7,1,2,4,4,14,26,2,3,0,0,21,0,D,1,1,0,0,D,0,0,20,30
P1,2022-02-01,20:15,Santa Clara,Boavista,2,1,H,1,1,D,12,12,3,5,2,5,15,15,3,4,0,0,20,1,H,3,0,1,3,D,0,2,30,40
P1,2022-02-02,19:00,Benfica,Gil Vicente,1,2,A,0,1,A,23,12,5,6,13,3,15,6,4,3,0,0,19,2,A,0,3,-1,3,A,-1,1,40,30
P1,2022-02-02,20:45,Belenenses,Sp Lisbon,1,4,A,1,3,A,6,15,2,6,1,4,23,19,5,1,0,0,20,2,A,0,3,-3,5,A,-2,4,50,10
P1,2022-02-05,15:30,Maritimo,Estoril,0,0,D,0,0,D,28,7,4,0,13,2,11,16,3,2,0,1,15,5,D,1,1,0,0,D,0,0,30,45
P1,2022-02-05,18:00,Pacos Ferreira,Portimonense,1,1,D,1,0,H,14,19,3,8,8,7,24,23,5,5,0,0,18,5,D,1,1,0,2,H,1,1,50,50
P1,2022-02-05,20:30,Guimaraes,Sp Braga,2,1,H,1,0,H,10,11,5,4,3,5,13,14,4,1,1,0,20,5,H,3,0,1,3,H,1,1,65,10
P1,2022-02-06,15:30,Boavista,Vizela,2,2,D,0,1,A,12,20,4,4,7,5,14,17,5,6,1,1,15,6,D,1,1,0,4,A,-1,1,75,85
P1,2022-02-06,15:30,Gil Vicente,Santa Clara,2,2,D,1,1,D,8,11,3,4,1,9,20,18,3,5,0,2,15,6,D,1,1,0,4,D,0,2,30,100
P1,2022-02-06,18:00,Arouca,Porto,0,2,A,0,0,D,6,15,1,4,3,3,14,18,5,4,0,0,18,6,A,0,3,-2,2,D,0,0,50,40
P1,2022-02-06,20:30,Sp Lisbon,Famalicao,2,0,H,1,0,H,8,8,4,5,4,4,16,20,2,2,0,0,20,6,H,3,0,2,2,H,1,1,20,20
P1,2022-02-07,19:00,Tondela,Benfica,1,3,A,0,2,A,12,19,3,8,4,9,15,17,2,1,1,0,19,0,A,0,3,-2,4,A,-2,2,45,10
P1,2022-02-07,21:15,Moreirense,Belenenses,4,1,H,2,1,H,18,3,10,1,2,0,14,17,2,1,0,1,21,0,H,3,0,3,5,H,1,3,20,35
P1,2022-02-11,20:15,Porto,Sp Lisbon,2,2,D,1,2,A,21,7,7,3,9,0,18,13,4,7,2,3,20,4,D,1,1,0,4,A,-1,3,90,145
P1,2022-02-12,15:30,Sp Braga,Pacos Ferreira,2,1,H,0,1,A,17,9,5,3,3,8,22,17,4,2,1,0,15,5,H,3,0,1,3,A,-1,1,65,20
P1,2022-02-12,18:00,Benfica,Santa Clara,2,1,H,0,1,A,16,7,4,4,7,2,12,17,3,5,0,0,18,5,H,3,0,1,3,A,-1,1,30,50
P1,2022-02-12,18:00,Portimonense,Boavista,1,1,D,1,1,D,21,17,4,3,6,6,12,10,4,3,0,1,18,5,D,1,1,0,2,D,0,2,40,55
P1,2022-02-12,20:30,Estoril,Tondela,1,0,H,0,0,D,15,8,8,3,1,2,21,14,2,2,0,0,20,5,H,3,0,1,1,D,0,0,20,20
P1,2022-02-13,15:30,Famalicao,Moreirense,5,0,H,4,0,H,13,6,9,4,4,5,15,11,4,4,0,0,15,6,H,3,0,5,5,H,4,4,40,40
P1,2022-02-13,18:00,Belenenses,Guimaraes,1,0,H,0,0,D,13,19,4,2,5,3,11,23,6,4,0,0,18,6,H,3,0,1,1,D,0,0,60,40
P1,2022-02-13,20:30,Vizela,Gil Vicente,0,1,A,0,1,A,19,6,3,3,12,2,13,14,3,4,0,0,20,6,A,0,3,-1,1,A,-1,1,30,40
P1,2022-02-14,20:15,Arouca,Maritimo,0,3,A,0,2,A,20,9,4,6,9,2,18,16,2,4,0,1,20,0,A,0,3,-3,3,A,-2,2,20,65
P1,2022-02-18,20:15,Boavista,Benfica,2,2,D,0,2,A,14,8,4,3,9,4,15,14,5,3,0,0,20,4,D,1,1,0,4,A,-2,2,50,30
P1,2022-02-19,15:30,Gil Vicente,Belenenses,2,0,H,0,0,D,13,8,5,1,6,3,11,15,2,4,0,0,15,5,H,3,0,2,2,D,0,0,20,40
P1,2022-02-19,18:00,Pacos Ferreira,Vizela,2,1,H,1,1,D,20,10,4,2,10,5,15,16,7,4,0,2,18,5,H,3,0,1,3,D,0,2,70,90
P1,2022-02-19,20:30,Guimaraes,Arouca,1,3,A,1,3,A,11,14,5,7,4,9,19,15,3,4,0,0,20,5,A,0,3,-2,4,A,-2,4,30,40
P1,2022-02-20,15:30,Maritimo,Famalicao,0,1,A,0,1,A,5,17,2,8,5,6,12,19,3,3,1,0,15,6,A,0,3,-1,1,A,-1,1,55,30
P1,2022-02-20,18:00,Sp Lisbon,Estoril,3,0,H,1,0,H,22,5,7,0,7,1,16,15,3,3,0,1,18,6,H,3,0,3,3,H,1,1,30,55
P1,2022-02-20,20:00,Moreirense,Porto,0,1,A,0,1,A,9,16,1,5,2,9,16,14,7,4,1,1,20,6,A,0,3,-1,1,A,-1,1,95,65
P1,2022-02-20,20:45,Tondela,Sp Braga,0,1,A,0,0,D,7,8,2,2,3,4,11,13,2,1,0,0,20,6,A,0,3,-1,1,D,0,0,20,10
P1,2022-02-21,20:15,Santa Clara,Portimonense,1,1,D,1,0,H,13,13,4,7,3,2,11,8,1,1,0,0,20,0,D,1,1,0,2,H,1,1,10,10
P1,2022-02-25,20:15,Belenenses,Pacos Ferreira,0,2,A,0,1,A,12,15,1,7,10,6,16,18,2,4,0,0,20,4,A,0,3,-2,2,A,-1,1,20,40
P1,2022-02-26,15:30,Famalicao,Tondela,2,1,H,0,0,D,12,10,3,3,7,3,17,18,5,3,0,0,15,5,H,3,0,1,3,D,0,0,50,30
P1,2022-02-26,18:00,Maritimo,Sp Lisbon,1,1,D,1,1,D,6,17,2,4,4,7,16,15,3,2,0,0,18,5,D,1,1,0,2,D,0,2,30,20
P1,2022-02-26,20:30,Arouca,Moreirense,1,1,D,0,1,A,17,5,4,3,7,2,12,16,3,3,0,1,20,5,D,1,1,0,2,A,-1,1,30,55
P1,2022-02-27,15:30,Vizela,Portimonense,1,1,D,1,1,D,18,10,2,1,11,2,15,21,1,2,0,0,15,6,D,1,1,0,2,D,0,2,10,20
P1,2022-02-27,18:00,Benfica,Guimaraes,3,0,H,2,0,H,9,17,6,7,5,9,11,15,1,2,0,0,18,6,H,3,0,3,3,H,2,2,10,20
P1,2022-02-27,18:00,Estoril,Boavista,2,3,A,1,1,D,11,14,2,4,5,1,19,10,2,4,0,0,18,6,A,0,3,-1,5,D,0,2,20,40
P1,2022-02-27,20:30,Porto,Gil Vicente,1,1,D,0,0,D,30,5,8,1,10,1,12,4,2,1,0,1,20,6,D,1,1,0,2,D,0,0,20,35
P1,2022-02-28,20:15,Sp Braga,Santa Clara,0,0,D,0,0,D,16,9,4,1,2,8,14,12,3,5,0,2,20,0,D,1,1,0,0,D,0,0,30,100
P1,2022-03-04,20:15,Gil Vicente,Estoril,0,0,D,0,0,D,14,10,3,1,6,2,12,21,2,1,0,0,20,4,D,1,1,0,0,D,0,0,20,10
P1,2022-03-05,15:30,Boavista,Sp Braga,1,1,D,0,1,A,10,8,5,5,4,1,14,17,5,3,0,0,15,5,D,1,1,0,2,A,-1,1,50,30
P1,2022-03-05,18:00,Portimonense,Benfica,1,2,A,1,1,D,6,16,1,4,2,8,18,15,5,3,1,0,18,5,A,0,3,-1,3,D,0,2,75,30
P1,2022-03-05,20:30,Sp Lisbon,Arouca,2,0,H,0,0,D,15,5,6,2,5,1,13,14,2,4,0,0,20,5,H,3,0,2,2,D,0,0,20,40
P1,2022-03-06,15:30,Moreirense,Maritimo,0,1,A,0,1,A,18,12,5,2,8,4,14,15,2,4,0,0,15,6,A,0,3,-1,1,A,-1,1,20,40
P1,2022-03-06,18:00,Pacos Ferreira,Porto,2,4,A,1,2,A,6,12,4,9,1,7,4,19,0,2,0,0,18,6,A,0,3,-2,6,A,-1,3,0,20
P1,2022-03-06,20:30,Guimaraes,Famalicao,2,1,H,1,1,D,14,7,5,3,7,2,18,15,5,2,0,0,20,6,H,3,0,1,3,D,0,2,50,20
P1,2022-03-06,20:30,Santa Clara,Vizela,3,1,H,0,0,D,14,6,4,2,6,1,16,15,0,2,0,0,20,6,H,3,0,2,4,D,0,0,0,20
P1,2022-03-07,20:15,Tondela,Belenenses,1,1,D,1,0,H,7,9,2,3,4,5,18,16,4,3,0,0,20,0,D,1,1,0,2,H,1,1,40,30
P1,2022-03-11,20:15,Benfica,Vizela,1,1,D,0,0,D,22,20,9,4,9,8,8,18,2,6,1,0,20,4,D,1,1,0,2,D,0,0,45,60
P1,2022-03-12,15:30,Estoril,Portimonense,2,0,H,1,0,H,14,17,6,4,6,10,14,11,3,3,0,0,15,5,H,3,0,2,2,H,1,1,30,30
P1,2022-03-12,15:30,Famalicao,Santa Clara,0,0,D,0,0,D,7,10,3,4,6,5,13,19,1,4,0,0,15,5,D,1,1,0,0,D,0,0,10,40
P1,2022-03-12,18:00,Arouca,Pacos Ferreira,0,1,A,0,1,A,14,11,4,4,6,9,16,14,4,5,0,0,18,5,A,0,3,-1,1,A,-1,1,40,50
P1,2022-03-12,20:30,Belenenses,Boavista,0,0,D,0,0,D,9,15,2,1,3,4,17,20,4,3,0,0,20,5,D,1,1,0,0,D,0,0,40,30
P1,2022-03-13,15:30,Maritimo,Guimaraes,0,1,A,0,0,D,7,22,4,6,3,3,14,23,2,3,0,0,15,6,A,0,3,-1,1,D,0,0,20,30
P1,2022-03-13,18:00,Porto,Tondela,4,0,H,1,0,H,17,9,9,2,5,4,21,16,1,3,0,1,18,6,H,3,0,4,4,H,1,1,10,55
P1,2022-03-13,20:30,Sp Braga,Gil Vicente,0,1,A,0,0,D,12,12,4,2,7,2,16,9,3,3,0,0,20,6,A,0,3,-1,1,D,0,0,30,30
P1,2022-03-14,20:15,Moreirense,Sp Lisbon,0,2,A,0,2,A,12,14,3,4,3,7,20,16,4,4,0,0,20,0,A,0,3,-2,2,A,-2,2,40,40
P1,2022-03-18,20:15,Vizela,Famalicao,1,1,D,0,1,A,22,11,7,4,7,4,11,14,0,4,0,1,20,4,D,1,1,0,2,A,-1,1,0,65
P1,2022-03-19,15:30,Tondela,Arouca,2,2,D,2,1,H,6,12,4,5,4,3,13,16,1,3,0,0,15,5,D,1,1,0,4,H,1,3,10,30
P1,2022-03-19,18:00,Santa Clara,Belenenses,0,0,D,0,0,D,10,7,3,1,7,8,16,20,3,5,0,0,18,5,D,1,1,0,0,D,0,0,30,50
P1,2022-03-19,20:30,Guimaraes,Sp Lisbon,1,3,A,1,1,D,12,15,4,6,2,3,15,7,4,2,0,0,20,5,A,0,3,-2,4,D,0,2,40,20
P1,2022-03-20,15:30,Gil Vicente,Maritimo,1,1,D,1,1,D,15,12,8,3,8,6,16,10,3,3,0,0,15,6,D,1,1,0,2,D,0,2,30,30
P1,2022-03-20,15:30,Pacos Ferreira,Moreirense,2,1,H,1,0,H,10,16,6,5,7,3,18,21,2,4,0,0,15,6,H,3,0,1,3,H,1,1,20,40
P1,2022-03-20,18:00,Benfica,Estoril,2,1,H,1,0,H,18,16,6,3,7,4,13,12,1,2,0,0,18,6,H,3,0,1,3,H,1,1,10,20
P1,2022-03-20,20:00,Portimonense,Sp Braga,1,2,A,0,2,A,13,17,7,6,7,9,10,16,1,1,0,0,20,6,A,0,3,-1,3,A,-2,2,10,10
P1,2022-03-20,20:45,Boavista,Porto,0,1,A,0,1,A,9,10,1,4,3,5,18,16,2,2,0,0,20,6,A,0,3,-1,1,A,-1,1,20,20
P1,2022-04-01,20:15,Sp Braga,Benfica,3,2,H,1,0,H,12,11,5,4,2,9,15,7,2,1,0,0,20,4,H,3,0,1,5,H,1,1,20,10
P1,2022-04-02,15:30,Belenenses,Portimonense,2,0,H,1,0,H,10,19,6,4,1,8,25,15,5,3,0,1,15,5,H,3,0,2,2,H,1,1,50,55
P1,2022-04-02,18:00,Arouca,Gil Vicente,2,1,H,0,0,D,6,13,2,5,2,12,14,12,2,5,1,1,18,5,H,3,0,1,3,D,0,0,45,75
P1,2022-04-02,18:00,Estoril,Vizela,1,2,A,1,1,D,11,7,3,4,7,2,12,14,2,2,0,0,18,5,A,0,3,-1,3,D,0,2,20,20
P1,2022-04-02,20:30,Famalicao,Boavista,1,2,A,0,2,A,13,9,6,3,11,1,7,13,3,4,0,1,20,5,A,0,3,-1,3,A,-2,2,30,65
P1,2022-04-03,15:30,Maritimo,Tondela,1,3,A,1,1,D,9,14,3,6,9,4,9,15,3,2,0,0,15,6,A,0,3,-2,4,D,0,2,30,20
P1,2022-04-03,18:00,Moreirense,Guimaraes,0,1,A,0,0,D,11,16,3,4,5,3,20,10,2,5,0,0,18,6,A,0,3,-1,1,D,0,0,20,50
P1,2022-04-03,20:30,Sp Lisbon,Pacos Ferreira,2,0,H,1,0,H,17,1,6,0,5,2,19,14,2,4,0,0,20,6,H,3,0,2,2,H,1,1,20,40
P1,2022-04-04,20:15,Porto,Santa Clara,3,0,H,2,0,H,16,5,6,1,7,3,12,11,0,0,0,0,20,0,H,3,0,3,3,H,2,2,0,0
P1,2022-04-08,20:15,Gil Vicente,Moreirense,1,2,A,0,0,D,23,14,5,7,11,3,12,14,1,4,0,1,20,4,A,0,3,-1,3,D,0,0,10,65
P1,2022-04-09,15:30,Pacos Ferreira,Maritimo,2,0,H,2,0,H,14,15,6,4,5,2,17,20,0,1,0,0,15,5,H,3,0,2,2,H,2,2,0,10
P1,2022-04-09,18:00,Benfica,Belenenses,3,1,H,1,1,D,27,8,8,2,11,6,18,18,1,7,0,0,18,5,H,3,0,2,4,D,0,2,10,70
P1,2022-04-09,18:00,Boavista,Arouca,1,0,H,1,0,H,14,16,5,1,3,3,17,12,4,3,0,0,18,5,H,3,0,1,1,H,1,1,40,30
P1,2022-04-09,20:30,Tondela,Sp Lisbon,1,3,A,0,2,A,3,17,2,9,1,9,14,13,3,2,0,0,20,5,A,0,3,-2,4,A,-2,2,30,20
P1,2022-04-10,15:30,Portimonense,Famalicao,1,0,H,1,0,H,15,7,6,2,7,2,15,15,7,4,1,0,15,6,H,3,0,1,1,H,1,1,95,40
P1,2022-04-10,15:30,Santa Clara,Estoril,2,0,H,1,0,H,7,14,4,4,5,1,19,17,2,1,0,0,15,6,H,3,0,2,2,H,1,1,20,10
P1,2022-04-10,18:00,Guimaraes,Porto,0,1,A,0,1,A,4,13,1,4,3,1,15,20,6,2,1,0,18,6,A,0,3,-1,1,A,-1,1,85,20
P1,2022-04-10,20:30,Vizela,Sp Braga,0,1,A,0,1,A,14,10,2,4,2,8,12,11,3,4,0,1,20,6,A,0,3,-1,1,A,-1,1,30,65
P1,2022-04-15,15:30,Arouca,Santa Clara,1,1,D,0,0,D,17,9,7,2,7,7,17,14,3,4,0,0,15,4,D,1,1,0,2,D,0,0,30,40
P1,2022-04-15,18:00,Famalicao,Gil Vicente,2,2,D,2,1,H,10,16,3,5,3,7,16,14,6,4,0,0,18,4,D,1,1,0,4,H,1,3,60,40
P1,2022-04-15,20:30,Guimaraes,Pacos Ferreira,4,0,H,2,0,H,18,7,8,0,2,4,14,15,0,5,0,1,20,4,H,3,0,4,4,H,2,2,0,75
P1,2022-04-16,15:30,Moreirense,Tondela,2,0,H,2,0,H,12,3,3,1,4,1,18,15,6,5,0,0,15,5,H,3,0,2,2,H,2,2,60,50
P1,2022-04-16,18:00,Belenenses,Vizela,1,0,H,1,0,H,6,15,3,3,2,7,15,14,2,2,0,0,18,5,H,3,0,1,1,H,1,1,20,20
P1,2022-04-16,18:00,Maritimo,Boavista,4,0,H,2,0,H,8,4,5,0,1,1,17,21,4,5,0,1,18,5,H,3,0,4,4,H,2,2,40,75
P1,2022-04-16,20:30,Porto,Portimonense,7,0,H,4,0,H,26,3,12,2,9,1,10,7,0,2,0,0,20,5,H,3,0,7,7,H,4,4,0,20
P1,2022-04-17,20:30,Sp Lisbon,Benfica,0,2,A,0,1,A,16,10,4,4,7,5,7,9,2,3,0,0,20,6,A,0,3,-2,2,A,-1,1,20,30
P1,2022-04-18,20:30,Estoril,Sp Braga,0,0,D,0,0,D,15,13,6,2,7,5,5,9,1,0,0,0,20,0,D,1,1,0,0,D,0,0,10,0
P1,2022-04-22,20:15,Vizela,Arouca,2,1,H,1,0,H,16,14,6,5,6,2,19,9,4,1,0,0,20,4,H,3,0,1,3,H,1,1,40,10
P1,2022-04-23,15:30,Portimonense,Moreirense,1,0,H,1,0,H,19,15,7,7,6,6,14,19,2,5,0,0,15,5,H,3,0,1,1,H,1,1,20,50
P1,2022-04-23,18:00,Benfica,Famalicao,0,0,D,0,0,D,25,4,5,0,8,5,18,10,2,4,0,0,18,5,D,1,1,0,0,D,0,0,20,40
P1,2022-04-23,18:00,Santa Clara,Maritimo,2,2,D,2,0,H,10,10,3,3,3,10,23,14,2,3,0,0,18,5,D,1,1,0,4,H,2,2,20,30
P1,2022-04-23,20:30,Gil Vicente,Pacos Ferreira,1,1,D,0,0,D,16,10,3,2,6,2,15,19,2,5,0,0,20,5,D,1,1,0,2,D,0,0,20,50
P1,2022-04-24,18:00,Estoril,Belenenses,2,2,D,2,0,H,6,23,2,4,2,8,18,10,7,3,3,2,18,6,D,1,1,0,4,H,2,2,145,80
P1,2022-04-24,20:30,Tondela,Guimaraes,1,1,D,0,0,D,11,10,5,3,4,3,15,18,2,4,0,0,20,6,D,1,1,0,2,D,0,0,20,40
P1,2022-04-25,18:00,Sp Braga,Porto,1,0,H,0,0,D,9,19,5,3,2,10,13,7,2,2,0,0,18,0,H,3,0,1,1,D,0,0,20,20
P1,2022-04-25,20:30,Boavista,Sp Lisbon,0,3,A,0,1,A,10,10,1,5,2,3,7,9,2,2,0,0,20,0,A,0,3,-3,3,A,-1,1,20,20
P1,2022-04-29,20:15,Famalicao,Estoril,3,1,H,1,0,H,25,9,7,3,7,3,18,9,3,1,0,1,20,4,H,3,0,2,4,H,1,1,30,35
P1,2022-04-30,15:00,Arouca,Portimonense,1,0,H,0,0,D,15,7,6,4,5,7,12,15,1,2,0,0,15,5,H,3,0,1,1,D,0,0,10,20
P1,2022-04-30,17:00,Maritimo,Benfica,0,1,A,0,1,A,14,15,5,4,5,6,8,24,2,4,1,0,17,5,A,0,3,-1,1,A,-1,1,45,40
P1,2022-04-30,19:00,Porto,Vizela,4,2,H,2,1,H,17,3,8,2,8,2,12,7,1,1,0,0,19,5,H,3,0,2,6,H,1,3,10,10
P1,2022-04-30,21:00,Belenenses,Sp Braga,0,1,A,0,0,D,9,25,1,9,2,6,7,16,3,3,2,0,21,5,A,0,3,-1,1,D,0,0,80,30
P1,2022-05-01,15:30,Guimaraes,Santa Clara,1,1,D,1,0,H,7,3,1,1,4,3,21,11,3,5,0,0,15,6,D,1,1,0,2,H,1,1,30,50
P1,2022-05-01,18:00,Moreirense,Boavista,1,2,A,0,1,A,14,8,2,2,5,3,8,17,4,5,1,2,18,6,A,0,3,-1,3,A,-1,1,65,100
P1,2022-05-01,20:30,Sp Lisbon,Gil Vicente,4,1,H,2,1,H,22,3,13,1,13,2,18,15,4,2,0,0,20,6,H,3,0,3,5,H,1,3,40,20
P1,2022-05-02,20:15,Pacos Ferreira,Tondela,1,1,D,0,1,A,19,8,5,3,7,0,14,12,1,6,0,1,20,0,D,1,1,0,2,A,-1,1,10,85
P1,2022-05-06,20:15,Boavista,Guimaraes,1,1,D,0,1,A,16,13,6,5,5,7,9,16,2,4,0,1,20,4,D,1,1,0,2,A,-1,1,20,65
P1,2022-05-07,15:30,Estoril,Moreirense,1,0,H,0,0,D,6,18,2,5,2,8,17,10,6,3,1,0,15,5,H,3,0,1,1,D,0,0,85,30
P1,2022-05-07,18:00,Benfica,Porto,0,1,A,0,0,D,9,10,2,5,5,3,23,15,10,4,0,0,18,5,A,0,3,-1,1,D,0,0,100,40
P1,2022-05-07,20:30,Portimonense,Sp Lisbon,2,3,A,2,1,H,5,28,3,8,1,8,7,13,2,2,0,0,20,5,A,0,3,-1,5,H,1,3,20,20
P1,2022-05-08,15:30,Gil Vicente,Tondela,3,0,H,0,0,D,8,5,4,3,8,0,13,3,1,2,0,1,15,6,H,3,0,3,3,D,0,0,10,45
P1,2022-05-08,15:30,Vizela,Maritimo,1,1,D,0,0,D,11,10,3,3,2,8,12,4,4,2,0,0,15,6,D,1,1,0,2,D,0,0,40,20
P1,2022-05-08,18:00,Sp Braga,Arouca,1,0,H,0,0,D,12,14,2,4,4,8,12,8,0,1,0,0,18,6,H,3,0,1,1,D,0,0,0,10
P1,2022-05-08,19:30,Santa Clara,Pacos Ferreira,2,0,H,1,0,H,20,3,7,0,10,0,24,17,3,3,0,1,19,6,H,3,0,2,2,H,1,1,30,55
P1,2022-05-09,20:15,Belenenses,Famalicao,2,3,A,1,0,H,14,14,5,4,7,5,17,21,3,1,0,0,20,0,A,0,3,-1,5,H,1,1,30,10
P1,2022-05-13,20:15,Pacos Ferreira,Benfica,0,2,A,0,2,A,12,15,4,8,6,4,11,23,1,1,0,0,20,4,A,0,3,-2,2,A,-2,2,10,10
P1,2022-05-14,15:30,Arouca,Belenenses,0,0,D,0,0,D,22,10,7,3,8,4,13,12,2,2,0,0,15,5,D,1,1,0,0,D,0,0,20,20
P1,2022-05-14,15:30,Moreirense,Vizela,4,1,H,3,0,H,12,6,6,2,4,7,16,10,3,3,0,1,15,5,H,3,0,3,5,H,3,3,30,55
P1,2022-05-14,15:30,Tondela,Boavista,2,2,D,1,0,H,11,14,8,5,4,5,13,16,1,3,0,0,15,5,D,1,1,0,4,H,1,1,10,30
P1,2022-05-14,18:00,Maritimo,Portimonense,0,1,A,0,0,D,11,15,6,4,4,2,16,21,3,2,0,0,18,5,A,0,3,-1,1,D,0,0,30,20
P1,2022-05-14,18:00,Porto,Estoril,2,0,H,0,0,D,21,7,5,1,12,6,13,11,0,0,0,0,18,5,H,3,0,2,2,D,0,0,0,0
P1,2022-05-14,20:30,Sp Lisbon,Santa Clara,4,0,H,1,0,H,23,10,9,1,10,5,11,12,1,2,0,0,20,5,H,3,0,4,4,H,1,1,10,20
P1,2022-05-15,18:00,Famalicao,Sp Braga,3,2,H,1,2,A,21,11,11,6,6,4,8,11,3,3,1,1,18,6,H,3,0,1,5,A,-1,3,55,55
P1,2022-05-15,20:30,Guimaraes,Gil Vicente,5,0,H,1,0,H,15,8,8,4,1,3,13,16,1,0,0,0,20,6,H,3,0,5,5,H,1,1,10,0
