league_code,date,home_team,away_team,home_goals,away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,home_odds,draw_odds,away_odds,hour,weekday,ft_result_raw,home_points,away_points,goal_diff,goals_total,ht_result_raw,ht_goal_diff,ht_goals_total
P1,2012-04-20,Pacos Ferreira,Sp Braga,1,1,D,1,0,H,6.5,3.6,1.57,,4,D,1,1,0,2,H,1,1
P1,2012-04-21,Benfica,Maritimo,4,1,H,2,0,H,1.3,5.0,11.0,,5,H,3,0,3,5,H,2,2
P1,2012-04-21,Guimaraes,Leiria,3,2,H,0,0,D,1.67,3.5,5.5,,5,H,3,0,1,5,D,0,0
P1,2012-04-21,Porto,Beira Mar,3,0,H,1,0,H,1.14,7.5,17.0,,5,H,3,0,3,3,H,1,1
P1,2012-04-22,Feirense,Setubal,1,0,H,1,0,H,2.38,3.1,3.1,,6,H,3,0,1,1,H,1,1
P1,2012-04-22,Gil Vicente,Rio Ave,0,0,D,0,0,D,2.25,3.2,3.25,,6,D,1,1,0,0,D,0,0
P1,2012-04-22,Nacional,Sp Lisbon,2,3,A,1,2,A,3.25,3.2,2.25,,6,A,0,3,-1,5,A,-1,3
P1,2012-04-23,Academica,Olhanense,0,1,A,0,0,D,2.1,3.2,3.6,,0,A,0,3,-1,1,D,0,0
P1,2012-04-27,Sp Braga,Olhanense,1,2,A,1,0,H,1.29,5.0,12.0,,4,A,0,3,-1,3,H,1,1
P1,2012-04-28,Gil Vicente,Guimaraes,3,1,H,1,1,D,2.6,3.1,2.8,,5,H,3,0,2,4,D,0,2
P1,2012-04-28,Maritimo,Porto,0,2,A,0,1,A,7.0,4.0,1.5,,5,A,0,3,-2,2,A,-1,1
P1,2012-04-29,Beira Mar,Pacos Ferreira,2,0,H,1,0,H,2.3,3.2,3.1,,6,H,3,0,2,2,H,1,1
P1,2012-04-29,Leiria,Feirense,0,4,A,0,1,A,2.38,3.2,3.0,,6,A,0,3,-4,4,A,-1,1
P1,2012-04-29,Rio Ave,Benfica,2,2,D,1,2,A,6.5,3.8,1.53,,6,D,1,1,0,4,A,-1,3
P1,2012-04-29,Setubal,Nacional,0,3,A,0,3,A,2.8,3.1,2.6,,6,A,0,3,-3,3,A,-3,3
P1,2012-04-30,Sp Lisbon,Academica,2,1,H,1,1,D,1.5,3.8,7.5,,0,H,3,0,1,3,D,0,2
P1,2012-05-05,Academica,Setubal,1,0,H,1,0,H,1.75,3.5,4.75,,5,H,3,0,1,1,H,1,1
P1,2012-05-05,Benfica,Leiria,1,0,H,1,0,H,,,,,5,H,3,0,1,1,H,1,1
P1,2012-05-05,Feirense,Guimaraes,1,3,A,1,1,D,2.4,3.2,3.0,,5,A,0,3,-2,4,D,0,2
P1,2012-05-05,Nacional,Gil Vicente,3,1,H,1,1,D,1.8,3.5,4.5,,5,H,3,0,2,4,D,0,2
P1,2012-05-05,Olhanense,Maritimo,0,0,D,0,0,D,2.7,3.2,2.6,,5,D,1,1,0,0,D,0,0
P1,2012-05-05,Pacos Ferreira,Rio Ave,2,2,D,1,1,D,2.5,3.2,2.8,,5,D,1,1,0,4,D,0,2
P1,2012-05-05,Porto,Sp Lisbon,2,0,H,0,0,D,1.67,3.6,5.25,,5,H,3,0,2,2,D,0,0
P1,2012-05-05,Sp Braga,Beira Mar,1,0,H,0,0,D,1.29,5.0,12.0,,5,H,3,0,1,1,D,0,0
P1,2012-05-12,Beira Mar,Olhanense,1,2,A,0,1,A,2.5,3.2,2.88,,5,A,0,3,-1,3,A,-1,1
P1,2012-05-12,Gil Vicente,Feirense,3,1,H,1,0,H,3.0,3.25,2.38,,5,H,3,0,2,4,H,1,1
P1,2012-05-12,Guimaraes,Academica,1,2,A,0,1,A,2.88,3.1,2.5,,5,A,0,3,-1,3,A,-1,1
P1,2012-05-12,Leiria,Nacional,2,3,A,0,2,A,,,,,5,A,0,3,-1,5,A,-2,2
P1,2012-05-12,Maritimo,Pacos Ferreira,1,1,D,0,0,D,1.83,3.4,4.5,,5,D,1,1,0,2,D,0,0
P1,2012-05-12,Rio Ave,Porto,2,5,A,1,2,A,7.5,4.2,1.44,,5,A,0,3,-3,7,A,-1,3
P1,2012-05-12,Setubal,Benfica,1,3,A,1,1,D,8.5,4.33,1.4,,5,A,0,3,-2,4,D,0,2
P1,2012-05-12,Sp Lisbon,Sp Braga,3,2,H,1,0,H,2.2,3.25,3.25,,5,H,3,0,1,5,H,1,1
