league_code,date,home_team,away_team,home_goals,away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,home_shots,away_shots,home_shots_ot,away_shots_ot,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,hour,weekday,ft_result_raw,home_points,away_points,goal_diff,goals_total,ht_result_raw,ht_goal_diff,ht_goals_total,home_bookings_pts,away_bookings_pts
P1,2019-01-29,Portimonense,Chaves,0,1,A,0,1,A,14,10,4,5,8,5,18,12,4,6,0,0,,1,A,0,3,-1,1,A,-1,1,40,60
P1,2019-01-29,Sp Braga,Santa Clara,1,0,H,0,0,D,16,12,2,2,5,4,19,16,2,1,0,0,,1,H,3,0,1,1,D,0,0,20,10
P1,2019-01-30,Porto,Belenenses,3,0,H,2,0,H,17,12,8,2,4,2,18,17,1,2,0,1,,2,H,3,0,3,3,H,2,2,10,45
P1,2019-01-30,Setubal,Sp Lisbon,1,1,D,1,0,H,10,23,5,9,4,9,20,18,4,6,0,1,,2,D,1,1,0,2,H,1,1,40,85
P1,2019-02-01,Rio Ave,Tondela,2,2,D,1,1,D,7,13,4,4,5,7,23,16,4,4,1,1,,4,D,1,1,0,4,D,0,2,65,65
P1,2019-02-02,Aves,Sp Braga,0,2,A,0,0,D,7,13,0,5,3,5,20,13,3,4,0,0,,5,A,0,3,-2,2,D,0,0,30,40
P1,2019-02-02,Boavista,Feirense,2,0,H,0,0,D,12,7,7,1,4,4,16,21,4,4,0,0,,5,H,3,0,2,2,D,0,0,40,40
P1,2019-02-02,Chaves,Maritimo,1,0,H,0,0,D,11,9,3,2,7,6,22,19,2,4,0,0,,5,H,3,0,1,1,D,0,0,20,40
P1,2019-02-03,Guimaraes,Porto,0,0,D,0,0,D,8,22,3,6,1,9,19,19,1,4,0,0,,6,D,1,1,0,0,D,0,0,10,40
P1,2019-02-03,Nacional,Setubal,0,0,D,0,0,D,16,8,1,2,8,5,20,21,2,4,0,0,,6,D,1,1,0,0,D,0,0,20,40
P1,2019-02-03,Santa Clara,Portimonense,2,1,H,1,1,D,23,14,11,6,7,6,7,12,2,1,0,1,,6,H,3,0,1,3,D,0,2,20,35
P1,2019-02-03,Sp Lisbon,Benfica,2,4,A,1,2,A,17,13,6,7,5,4,21,26,5,2,0,1,,6,A,0,3,-2,6,A,-1,3,50,45
P1,2019-02-04,Belenenses,Moreirense,0,1,A,0,0,D,7,14,3,4,3,7,16,16,2,1,0,0,,0,A,0,3,-1,1,D,0,0,20,10
P1,2019-02-08,Moreirense,Porto,1,1,D,0,0,D,14,13,2,3,4,8,19,9,4,0,0,0,,4,D,1,1,0,2,D,0,0,40,0
P1,2019-02-09,Maritimo,Aves,0,1,A,0,1,A,8,14,0,4,4,8,18,19,2,2,0,0,,5,A,0,3,-1,1,A,-1,1,20,20
P1,2019-02-09,Portimonense,Rio Ave,0,1,A,0,1,A,14,8,4,3,4,4,31,21,5,1,1,0,,5,A,0,3,-1,1,A,-1,1,75,10
P1,2019-02-09,Tondela,Guimaraes,1,0,H,0,0,D,12,10,5,3,8,3,19,12,2,1,0,0,,5,H,3,0,1,1,D,0,0,20,10
P1,2019-02-10,Benfica,Nacional,10,0,H,3,0,H,24,5,14,2,8,2,13,13,1,0,0,0,,6,H,3,0,10,10,H,3,3,10,0
P1,2019-02-10,Boavista,Santa Clara,1,0,H,0,0,D,13,10,1,4,5,3,16,16,1,1,0,0,,6,H,3,0,1,1,D,0,0,10,10
P1,2019-02-10,Feirense,Sp Lisbon,1,3,A,0,1,A,10,6,5,5,8,6,19,25,6,2,0,0,,6,A,0,3,-2,4,A,-1,1,60,20
P1,2019-02-10,Sp Braga,Chaves,2,1,H,0,0,D,15,9,6,2,8,3,10,10,2,2,0,0,,6,H,3,0,1,3,D,0,0,20,20
P1,2019-02-11,Setubal,Belenenses,0,0,D,0,0,D,8,9,3,2,5,2,26,18,2,3,0,1,,0,D,1,1,0,0,D,0,0,20,55
P1,2019-02-15,Rio Ave,Santa Clara,1,2,A,1,1,D,15,9,4,4,7,0,16,14,2,2,0,0,,4,A,0,3,-1,3,D,0,2,20,20
P1,2019-02-16,Guimaraes,Portimonense,2,0,H,1,0,H,14,9,9,1,2,3,13,23,2,4,0,0,,5,H,3,0,2,2,H,1,1,20,40
P1,2019-02-16,Nacional,Feirense,4,0,H,1,0,H,12,6,6,0,2,5,17,17,1,4,0,0,,5,H,3,0,4,4,H,1,1,10,40
P1,2019-02-16,Porto,Setubal,2,0,H,1,0,H,20,3,6,0,7,2,16,7,3,5,0,1,,5,H,3,0,2,2,H,1,1,30,75
P1,2019-02-17,Belenenses,Maritimo,0,1,A,0,0,D,15,14,1,5,6,3,14,17,4,1,0,0,,6,A,0,3,-1,1,D,0,0,40,10
P1,2019-02-17,Chaves,Boavista,1,1,D,1,0,H,14,13,3,5,10,8,14,12,2,2,0,0,,6,D,1,1,0,2,H,1,1,20,20
P1,2019-02-17,Moreirense,Tondela,2,0,H,1,0,H,12,8,5,2,7,9,14,18,2,1,0,0,,6,H,3,0,2,2,H,1,1,20,10
P1,2019-02-17,Sp Lisbon,Sp Braga,3,0,H,1,0,H,13,5,7,1,5,2,21,18,5,3,0,0,,6,H,3,0,3,3,H,1,1,50,30
P1,2019-02-18,Aves,Benfica,0,3,A,0,2,A,15,12,4,6,8,6,15,16,1,3,0,1,,0,A,0,3,-3,3,A,-2,2,10,55
P1,2019-02-22,Sp Braga,Belenenses,0,2,A,0,1,A,17,6,5,4,12,3,10,10,1,3,0,0,,4,A,0,3,-2,2,A,-1,1,10,30
P1,2019-02-22,Tondela,Porto,0,3,A,0,1,A,11,15,2,5,3,6,13,25,1,1,0,0,,4,A,0,3,-3,3,A,-1,1,10,10
P1,2019-02-23,Feirense,Moreirense,1,3,A,0,2,A,11,10,4,5,5,5,24,17,2,0,0,0,,5,A,0,3,-2,4,A,-2,2,20,0
P1,2019-02-23,Portimonense,Aves,1,1,D,0,1,A,11,7,5,2,5,6,15,21,2,3,0,0,,5,D,1,1,0,2,A,-1,1,20,30
P1,2019-02-23,Setubal,Guimaraes,1,1,D,0,1,A,14,21,5,6,5,7,16,19,2,4,0,1,,5,D,1,1,0,2,A,-1,1,20,65
P1,2019-02-24,Boavista,Rio Ave,1,0,H,1,0,H,7,16,5,4,4,10,21,20,4,5,0,2,,6,H,3,0,1,1,H,1,1,40,100
P1,2019-02-24,Santa Clara,Nacional,2,0,H,0,0,D,7,13,3,3,7,3,22,12,3,4,0,1,,6,H,3,0,2,2,D,0,0,30,65
P1,2019-02-25,Benfica,Chaves,4,0,H,3,0,H,25,5,11,2,5,2,12,14,3,3,0,0,,0,H,3,0,4,4,H,3,3,30,30
P1,2019-02-25,Maritimo,Sp Lisbon,0,0,D,0,0,D,6,17,2,5,1,7,17,11,5,5,0,1,,0,D,1,1,0,0,D,0,0,50,75
P1,2019-03-01,Aves,Boavista,2,0,H,0,0,D,22,3,7,1,4,3,14,19,2,3,0,0,,4,H,3,0,2,2,D,0,0,20,30
P1,2019-03-02,Moreirense,Setubal,1,1,D,1,1,D,14,5,2,1,8,3,19,16,2,4,1,0,,5,D,1,1,0,2,D,0,2,45,40
P1,2019-03-02,Nacional,Tondela,3,2,H,1,1,D,19,13,6,4,8,7,11,22,2,4,0,0,,5,H,3,0,1,5,D,0,2,20,40
P1,2019-03-02,Porto,Benfica,1,2,A,1,1,D,21,9,7,4,4,3,12,21,2,6,0,1,,5,A,0,3,-1,3,D,0,2,20,85
P1,2019-03-03,Belenenses,Feirense,4,0,H,2,0,H,12,13,6,2,3,1,18,22,1,1,0,0,,6,H,3,0,4,4,H,2,2,10,10
P1,2019-03-03,Chaves,Santa Clara,0,0,D,0,0,D,11,7,2,1,9,3,22,18,2,3,0,0,,6,D,1,1,0,0,D,0,0,20,30
P1,2019-03-03,Rio Ave,Sp Braga,1,2,A,0,0,D,8,14,2,3,1,6,11,17,3,4,1,0,,6,A,0,3,-1,3,D,0,0,55,40
P1,2019-03-03,Sp Lisbon,Portimonense,3,1,H,2,1,H,15,15,5,7,8,7,20,18,3,2,0,0,,6,H,3,0,2,4,H,1,3,30,20
P1,2019-03-04,Guimaraes,Maritimo,1,0,H,0,0,D,18,15,7,4,11,6,20,9,4,1,0,0,,0,H,3,0,1,1,D,0,0,40,10
P1,2019-03-08,Chaves,Rio Ave,1,1,D,0,1,A,20,7,5,1,11,5,18,17,4,8,0,1,,4,D,1,1,0,2,A,-1,1,40,105
P1,2019-03-09,Boavista,Sp Lisbon,1,2,A,1,1,D,7,22,2,4,7,11,23,15,4,1,0,0,,5,A,0,3,-1,3,D,0,2,40,10
P1,2019-03-09,Maritimo,Moreirense,3,2,H,1,2,A,12,15,4,5,4,4,24,17,2,1,0,0,,5,H,3,0,1,5,A,-1,3,20,10
P1,2019-03-09,Sp Braga,Guimaraes,1,0,H,1,0,H,10,11,6,3,5,8,25,16,1,2,0,0,,5,H,3,0,1,1,H,1,1,10,20
P1,2019-03-10,Feirense,Porto,1,2,A,1,2,A,5,17,1,5,3,10,18,15,2,0,0,0,,6,A,0,3,-1,3,A,-1,3,20,0
P1,2019-03-10,Portimonense,Nacional,5,1,H,3,0,H,20,12,12,5,7,7,8,17,1,6,0,1,,6,H,3,0,4,6,H,3,3,10,85
P1,2019-03-10,Santa Clara,Aves,0,0,D,0,0,D,10,9,2,2,9,4,20,14,2,2,0,0,,6,D,1,1,0,0,D,0,0,20,20
P1,2019-03-10,Setubal,Tondela,0,0,D,0,0,D,11,5,2,0,7,6,16,12,3,7,0,1,,6,D,1,1,0,0,D,0,0,30,95
P1,2019-03-11,Benfica,Belenenses,2,2,D,0,0,D,22,8,2,3,7,1,12,15,0,5,0,1,,0,D,1,1,0,4,D,0,0,0,75
P1,2019-03-15,Sp Lisbon,Santa Clara,1,0,H,0,0,D,16,6,7,2,14,2,16,13,2,1,0,0,,4,H,3,0,1,1,D,0,0,20,10
P1,2019-03-16,Belenenses,Portimonense,2,2,D,0,2,A,10,17,4,6,7,4,14,16,1,1,0,0,,5,D,1,1,0,4,A,-2,2,10,10
P1,2019-03-16,Guimaraes,Boavista,3,1,H,1,0,H,16,10,10,3,6,2,18,18,2,1,0,0,,5,H,3,0,2,4,H,1,1,20,10
P1,2019-03-16,Porto,Maritimo,3,0,H,0,0,D,31,0,8,0,11,0,12,8,1,2,0,1,,5,H,3,0,3,3,D,0,0,10,45
P1,2019-03-16,Setubal,Sp Braga,0,1,A,0,1,A,15,13,8,6,11,4,19,12,1,2,0,0,,5,A,0,3,-1,1,A,-1,1,10,20
P1,2019-03-17,Aves,Chaves,0,1,A,0,1,A,26,7,5,2,11,7,13,12,2,2,0,0,,6,A,0,3,-1,1,A,-1,1,20,20
P1,2019-03-17,Moreirense,Benfica,0,4,A,0,2,A,11,9,3,4,4,6,17,10,4,0,0,0,,6,A,0,3,-4,4,A,-2,2,40,0
P1,2019-03-17,Nacional,Rio Ave,0,1,A,0,1,A,19,4,5,2,13,2,15,17,2,2,0,0,,6,A,0,3,-1,1,A,-1,1,20,20
P1,2019-03-17,Tondela,Feirense,1,1,D,0,1,A,12,12,3,4,1,6,22,21,8,1,1,0,,6,D,1,1,0,2,A,-1,1,105,10
P1,2019-03-29,Portimonense,Moreirense,0,2,A,0,1,A,23,13,8,5,9,6,14,14,3,1,0,0,,4,A,0,3,-2,2,A,-1,1,30,10
P1,2019-03-30,Benfica,Tondela,1,0,H,0,0,D,15,12,4,4,5,3,9,13,1,4,0,0,,5,H,3,0,1,1,D,0,0,10,40
P1,2019-03-30,Chaves,Sp Lisbon,1,3,A,0,1,A,8,19,2,7,6,6,13,11,5,2,1,1,,5,A,0,3,-2,4,A,-1,1,75,45
P1,2019-03-30,Santa Clara,Guimaraes,1,0,H,1,0,H,9,11,4,2,4,4,11,15,3,1,0,0,,5,H,3,0,1,1,H,1,1,30,10
P1,2019-03-30,Sp Braga,Porto,2,3,A,1,1,D,9,14,3,6,4,5,22,11,1,4,0,0,,5,A,0,3,-1,5,D,0,2,10,40
P1,2019-03-31,Boavista,Belenenses,2,0,H,0,0,D,14,6,4,3,6,6,25,10,2,1,0,0,,6,H,3,0,2,2,D,0,0,20,10
P1,2019-03-31,Maritimo,Nacional,3,2,H,3,1,H,11,20,5,6,6,8,15,16,2,3,0,0,,6,H,3,0,1,5,H,2,4,20,30
P1,2019-03-31,Rio Ave,Aves,0,2,A,0,1,A,20,17,3,5,12,7,13,16,1,4,0,0,,6,A,0,3,-2,2,A,-1,1,10,40
P1,2019-04-01,Feirense,Setubal,0,1,A,0,0,D,16,9,3,3,5,5,13,16,1,2,1,0,,0,A,0,3,-1,1,D,0,0,35,20
P1,2019-04-05,Porto,Boavista,2,0,H,1,0,H,17,5,7,1,8,0,15,17,0,2,0,0,,4,H,3,0,2,2,H,1,1,0,20
P1,2019-04-06,Belenenses,Santa Clara,1,1,D,1,1,D,8,15,2,1,1,2,13,17,2,5,1,0,,5,D,1,1,0,2,D,0,2,45,50
P1,2019-04-06,Guimaraes,Chaves,4,0,H,3,0,H,13,18,6,6,4,9,12,13,0,1,0,0,,5,H,3,0,4,4,H,3,3,0,10
P1,2019-04-06,Moreirense,Sp Braga,1,0,H,0,0,D,8,6,2,2,8,7,18,11,1,1,0,0,,5,H,3,0,1,1,D,0,0,10,10
P1,2019-04-06,Nacional,Aves,0,0,D,0,0,D,14,9,5,2,11,5,10,17,4,3,1,1,,5,D,1,1,0,0,D,0,0,65,55
P1,2019-04-07,Feirense,Benfica,1,4,A,1,2,A,6,18,1,7,3,5,14,11,2,0,0,0,,6,A,0,3,-3,5,A,-1,3,20,0
P1,2019-04-07,Setubal,Maritimo,1,0,H,1,0,H,13,5,4,2,8,4,20,20,2,1,0,0,,6,H,3,0,1,1,H,1,1,20,10
P1,2019-04-07,Sp Lisbon,Rio Ave,3,0,H,2,0,H,12,8,5,3,7,4,19,11,0,0,0,0,,6,H,3,0,3,3,H,2,2,0,0
P1,2019-04-08,Tondela,Portimonense,3,2,H,0,2,A,27,12,8,5,7,8,7,13,2,4,1,0,,0,H,3,0,1,5,A,-2,2,45,40
P1,2019-04-12,Chaves,Belenenses,2,2,D,1,1,D,13,22,3,4,4,4,12,10,1,3,2,1,,4,D,1,1,0,4,D,0,2,60,55
P1,2019-04-13,Aves,Sp Lisbon,1,3,A,1,2,A,21,13,5,8,11,3,19,11,3,3,0,1,,5,A,0,3,-2,4,A,-1,3,30,55
P1,2019-04-13,Portimonense,Porto,0,3,A,0,1,A,9,11,1,5,3,7,14,19,4,2,0,0,,5,A,0,3,-3,3,A,-1,1,40,20
P1,2019-04-13,Santa Clara,Moreirense,1,1,D,1,1,D,11,16,6,5,6,4,18,11,2,0,0,1,,5,D,1,1,0,2,D,0,2,20,25
P1,2019-04-14,Benfica,Setubal,4,2,H,2,1,H,20,15,8,4,4,5,18,16,2,4,0,0,,6,H,3,0,2,6,H,1,3,20,40
P1,2019-04-14,Boavista,Nacional,1,0,H,1,0,H,15,14,6,0,9,10,19,8,1,1,0,0,,6,H,3,0,1,1,H,1,1,10,10
P1,2019-04-14,Maritimo,Feirense,2,0,H,2,0,H,8,5,2,2,2,5,13,16,4,8,0,2,,6,H,3,0,2,2,H,2,2,40,130
P1,2019-04-14,Rio Ave,Guimaraes,2,1,H,1,0,H,8,13,7,7,8,3,26,16,4,3,1,0,,6,H,3,0,1,3,H,1,1,65,30
P1,2019-04-14,Sp Braga,Tondela,3,0,H,1,0,H,20,9,8,0,5,2,14,12,2,2,0,0,,6,H,3,0,3,3,H,1,1,20,20
P1,2019-04-19,Guimaraes,Aves,0,2,A,0,1,A,18,14,4,6,7,3,12,14,0,0,0,0,,4,A,0,3,-2,2,A,-1,1,0,0
P1,2019-04-19,Nacional,Sp Lisbon,0,1,A,0,0,D,3,23,1,10,2,9,8,13,2,3,0,0,,4,A,0,3,-1,1,D,0,0,20,30
P1,2019-04-19,Setubal,Portimonense,1,1,D,0,0,D,10,11,2,5,6,5,18,13,2,4,0,0,,4,D,1,1,0,2,D,0,0,20,40
P1,2019-04-19,Tondela,Boavista,1,0,H,1,0,H,19,16,4,4,4,7,14,18,1,3,0,0,,4,H,3,0,1,1,H,1,1,10,30
P1,2019-04-20,Belenenses,Rio Ave,1,3,A,0,2,A,16,16,3,7,5,2,20,11,2,1,0,0,,5,A,0,3,-2,4,A,-2,2,20,10
P1,2019-04-20,Feirense,Sp Braga,0,2,A,0,0,D,8,21,4,5,4,9,13,14,0,2,0,0,,5,A,0,3,-2,2,D,0,0,0,20
P1,2019-04-20,Moreirense,Chaves,0,1,A,0,0,D,18,7,4,2,5,6,23,19,4,3,0,0,,5,A,0,3,-1,1,D,0,0,40,30
P1,2019-04-20,Porto,Santa Clara,1,0,H,1,0,H,14,6,5,2,4,2,14,13,2,1,0,0,,5,H,3,0,1,1,H,1,1,20,10
P1,2019-04-22,Benfica,Maritimo,6,0,H,1,0,H,25,1,11,0,10,1,8,17,0,3,0,0,,0,H,3,0,6,6,H,1,1,0,30
P1,2019-04-26,Rio Ave,Porto,2,2,D,0,2,A,10,10,4,4,3,4,12,14,3,1,1,0,,4,D,1,1,0,4,A,-2,2,55,10
P1,2019-04-27,Aves,Belenenses,3,0,H,0,0,D,14,10,8,3,6,2,14,12,2,4,0,0,,5,H,3,0,3,3,D,0,0,20,40
P1,2019-04-27,Portimonense,Feirense,1,0,H,1,0,H,18,5,6,3,5,2,13,12,2,0,1,1,,5,H,3,0,1,1,H,1,1,45,25
P1,2019-04-27,Santa Clara,Setubal,0,0,D,0,0,D,10,9,4,2,2,3,14,21,3,3,0,0,,5,D,1,1,0,0,D,0,0,30,30
P1,2019-04-27,Sp Lisbon,Guimaraes,2,0,H,1,0,H,24,10,7,1,7,4,17,7,0,1,0,0,,5,H,3,0,2,2,H,1,1,0,10
P1,2019-04-28,Boavista,Moreirense,3,1,H,1,0,H,8,7,4,4,6,4,12,14,2,3,0,0,,6,H,3,0,2,4,H,1,1,20,30
P1,2019-04-28,Chaves,Nacional,4,1,H,2,1,H,12,17,4,4,1,11,17,15,2,2,0,0,,6,H,3,0,3,5,H,1,3,20,20
P1,2019-04-28,Maritimo,Tondela,2,0,H,1,0,H,8,9,2,3,3,11,9,7,2,0,0,0,,6,H,3,0,2,2,H,1,1,20,0
P1,2019-04-28,Sp Braga,Benfica,1,4,A,1,0,H,12,17,3,9,5,5,14,16,4,6,0,0,,6,A,0,3,-3,5,H,1,1,40,60
P1,2019-05-03,Moreirense,Rio Ave,1,2,A,1,1,D,14,6,6,2,5,1,16,21,2,3,0,0,,4,A,0,3,-1,3,D,0,2,20,30
P1,2019-05-04,Benfica,Portimonense,5,1,H,0,0,D,19,11,12,5,7,1,10,11,0,0,0,0,,5,H,3,0,4,6,D,0,0,0,0
P1,2019-05-04,Feirense,Chaves,4,4,D,2,1,H,12,13,6,7,5,4,20,20,5,1,0,0,,5,D,1,1,0,8,H,1,3,50,10
P1,2019-05-04,Maritimo,Sp Braga,1,0,H,0,0,D,6,20,3,5,3,13,10,10,0,1,1,0,,5,H,3,0,1,1,D,0,0,25,10
P1,2019-05-04,Porto,Aves,4,0,H,2,0,H,19,7,11,1,6,3,14,16,1,2,0,0,,5,H,3,0,4,4,H,2,2,10,20
P1,2019-05-05,Belenenses,Sp Lisbon,1,8,A,0,2,A,9,21,3,10,2,0,10,17,2,2,1,0,,6,A,0,3,-7,9,A,-2,2,45,20
P1,2019-05-05,Guimaraes,Nacional,2,2,D,1,0,H,10,12,5,5,4,7,13,25,5,5,1,0,,6,D,1,1,0,4,H,1,1,75,50
P1,2019-05-05,Tondela,Santa Clara,1,3,A,0,1,A,15,10,7,4,8,3,18,11,1,3,0,0,,6,A,0,3,-2,4,A,-1,1,10,30
P1,2019-05-06,Setubal,Boavista,0,3,A,0,0,D,11,12,2,5,6,3,16,24,3,2,3,0,,0,A,0,3,-3,3,D,0,0,105,20
P1,2019-05-10,Aves,Moreirense,0,1,A,0,0,D,12,7,4,3,4,5,8,17,2,2,0,0,,4,A,0,3,-1,1,D,0,0,20,20
P1,2019-05-11,Boavista,Sp Braga,4,2,H,3,2,H,14,25,6,9,2,9,19,23,4,1,0,0,,5,H,3,0,2,6,H,1,5,40,10
P1,2019-05-11,Portimonense,Maritimo,3,2,H,1,2,A,16,6,5,3,3,3,13,18,0,2,0,0,,5,H,3,0,1,5,A,-1,3,0,20
P1,2019-05-11,Santa Clara,Feirense,4,4,D,2,3,A,11,9,5,6,6,7,13,18,1,2,0,0,,5,D,1,1,0,8,A,-1,5,10,20
P1,2019-05-11,Sp Lisbon,Tondela,1,1,D,1,0,H,17,15,6,4,5,7,16,18,4,6,1,0,,5,D,1,1,0,2,H,1,1,65,60
P1,2019-05-12,Chaves,Setubal,1,2,A,0,2,A,9,8,2,4,7,6,21,14,4,4,0,0,,6,A,0,3,-1,3,A,-2,2,40,40
P1,2019-05-12,Guimaraes,Belenenses,5,1,H,0,0,D,14,8,8,2,6,1,8,18,1,2,0,0,,6,H,3,0,4,6,D,0,0,10,20
P1,2019-05-12,Nacional,Porto,0,4,A,0,2,A,11,17,3,6,5,4,15,17,1,0,0,0,,6,A,0,3,-4,4,A,-2,2,10,0
P1,2019-05-12,Rio Ave,Benfica,2,3,A,0,2,A,12,13,6,6,5,2,9,11,3,4,0,0,,6,A,0,3,-1,5,A,-2,2,30,40
P1,2019-05-16,Belenenses,Nacional,3,0,H,1,0,H,9,18,5,4,5,7,17,15,2,3,0,0,,3,H,3,0,3,3,H,1,1,20,30
P1,2019-05-17,Sp Braga,Portimonense,2,0,H,1,0,H,13,7,7,1,5,3,17,25,1,2,0,0,,4,H,3,0,2,2,H,1,1,10,20
P1,2019-05-18,Benfica,Santa Clara,4,1,H,3,0,H,21,17,8,3,4,8,10,3,0,1,0,0,,5,H,3,0,3,5,H,3,3,0,10
P1,2019-05-18,Feirense,Aves,2,1,H,0,1,A,17,15,8,4,5,4,20,14,3,1,0,0,,5,H,3,0,1,3,A,-1,1,30,10
P1,2019-05-18,Maritimo,Boavista,0,1,A,0,1,A,17,9,5,3,7,3,18,16,1,3,0,0,,5,A,0,3,-1,1,A,-1,1,10,30
P1,2019-05-18,Porto,Sp Lisbon,2,1,H,0,0,D,29,2,8,1,17,1,18,11,4,4,1,1,,5,H,3,0,1,3,D,0,0,65,65
P1,2019-05-18,Setubal,Rio Ave,1,3,A,0,0,D,9,15,4,7,4,7,17,19,1,2,0,0,,5,A,0,3,-2,4,D,0,0,10,20
P1,2019-05-19,Moreirense,Guimaraes,1,3,A,1,1,D,16,14,6,6,12,2,23,17,3,2,0,0,,6,A,0,3,-2,4,D,0,2,30,20
P1,2019-05-19,Tondela,Chaves,5,2,H,4,2,H,13,18,7,5,6,3,19,29,5,3,0,0,,6,H,3,0,3,7,H,2,6,50,30
